36.5000000, 0.0425649, 0.0405698, 0.1091998, 0.0000000,83.8909802, 0.0204773, 0.0175604, 0.0018229, 0.0006612, 0.0000479,-178.1607970
37.5000000, 0.0431565, 0.0535957, 0.1277268, 0.0000000,76.5988559, 0.0337518, 0.0171539, 0.0019925, 0.0006487, 0.0000489,-174.6249948
38.5000000, 0.0437344, 0.0381497, 0.1022472, 0.0000000,83.6415746, 0.0200985, 0.0155381, 0.0018573, 0.0006057, 0.0000501,-172.2582814
39.5000000, 0.0441732, 0.0360423, 0.0997569, 0.0000000,85.4987887, 0.0181614, 0.0153665, 0.0018630, 0.0006002, 0.0000511,-169.3008345
40.5000000, 0.0446814, 0.0468043, 0.1154253, 0.0000000,78.6800682, 0.0291884, 0.0149702, 0.0020061, 0.0005876, 0.0000520,-165.4625218
41.5000000, 0.0453074, 0.0505508, 0.1211517, 0.0000000,76.9426067, 0.0330719, 0.0147652, 0.0020798, 0.0005809, 0.0000529,-162.0768367
42.5000000, 0.0459644, 0.0506296, 0.1215777, 0.0000000,77.0616106, 0.0332228, 0.0146607, 0.0021146, 0.0005775, 0.0000540,-158.7577131
43.5000000, 0.0465205, 0.0385446, 0.1051293, 0.0000000,84.6570769, 0.0214020, 0.0145132, 0.0020016, 0.0005727, 0.0000552,-156.0809364
44.5000000, 0.0470978, 0.0533636, 0.1265690, 0.0000000,76.3082720, 0.0362876, 0.0142495, 0.0022065, 0.0005641, 0.0000560,-151.9075437
45.5000000, 0.0476687, 0.0370022, 0.0991867, 0.0000000,83.6503835, 0.0215548, 0.0128263, 0.0020391, 0.0005249, 0.0000572,-149.5945374
46.5000000, 0.0481532, 0.0422947, 0.1071398, 0.0000000,80.2986535, 0.0269430, 0.0126466, 0.0021283, 0.0005188, 0.0000580,-145.7721378
47.5000000, 0.0486716, 0.0413635, 0.1061624, 0.0000000,81.0832935, 0.0261174, 0.0125282, 0.0021442, 0.0005147, 0.0000590,-142.4794564
48.5000000, 0.0491406, 0.0362804, 0.0992012, 0.0000000,84.8010351, 0.0211684, 0.0124319, 0.0021086, 0.0005114, 0.0000601,-139.5397486
49.5000000, 0.0496137, 0.0420124, 0.1077748, 0.0000000,81.0538298, 0.0269418, 0.0122964, 0.0022066, 0.0005067, 0.0000609,-135.5123309
50.5000000, 0.0502330, 0.0539918, 0.1252568, 0.0000000,74.9584249, 0.0388250, 0.0122081, 0.0023934, 0.0005037, 0.0000617,-131.2908029
51.5000000, 0.0508725, 0.0445503, 0.1118214, 0.0000000,79.7458526, 0.0295050, 0.0121795, 0.0023003, 0.0005027, 0.0000628,-128.5799038
52.5000000, 0.0513934, 0.0399416, 0.1052511, 0.0000000,82.6477725, 0.0249267, 0.0121773, 0.0022711, 0.0005026, 0.0000638,-125.6031920
53.5000000, 0.0520165, 0.0566322, 0.1298477, 0.0000000,74.2420924, 0.0415378, 0.0120108, 0.0025223, 0.0004968, 0.0000645,-120.8864383
54.5000000, 0.0525736, 0.0314177, 0.0932665, 0.0000000,89.3842329, 0.0165436, 0.0120910, 0.0022175, 0.0004996, 0.0000659,-120.1983228
55.5000000, 0.0529613, 0.0362875, 0.1006018, 0.0000000,85.5931269, 0.0214362, 0.0119832, 0.0023055, 0.0004958, 0.0000667,-115.9477499
56.5000000, 0.0534617, 0.0459120, 0.1149694, 0.0000000,79.6044890, 0.0310430, 0.0118492, 0.0024612, 0.0004911, 0.0000675,-111.2301832
57.5000000, 0.0540115, 0.0426568, 0.1104160, 0.0000000,81.5898743, 0.0278532, 0.0118011, 0.0024445, 0.0004895, 0.0000685,-108.0662341
58.5000000, 0.0544501, 0.0310879, 0.0895067, 0.0000000,87.7160484, 0.0177973, 0.0104645, 0.0023058, 0.0004507, 0.0000696,-106.6485358
59.5000000, 0.0547710, 0.0264917, 0.0829666, 0.0000000,92.1834932, 0.0133140, 0.0103924, 0.0022667, 0.0004481, 0.0000706,-104.5486770
60.5000000, 0.0550893, 0.0308335, 0.0896685, 0.0000000,88.2677452, 0.0176934, 0.0102801, 0.0023447, 0.0004440, 0.0000713,-99.9238851
61.5000000, 0.0554435, 0.0315109, 0.0908483, 0.0000000,87.7912777, 0.0183928, 0.0102270, 0.0023771, 0.0004420, 0.0000721,-96.3187720
62.5000000, 0.0559204, 0.0464725, 0.1135574, 0.0000000,78.1218665, 0.0332806, 0.0100723, 0.0026108, 0.0004363, 0.0000726,-90.2963633
63.5000000, 0.0563956, 0.0313299, 0.0908782, 0.0000000,88.1266378, 0.0182522, 0.0101427, 0.0024224, 0.0004389, 0.0000738,-89.6140923
64.5000000, 0.0567135, 0.0261163, 0.0833121, 0.0000000,93.1107719, 0.0131514, 0.0100813, 0.0023721, 0.0004366, 0.0000748,-88.0016939
65.5000000, 0.0570951, 0.0397237, 0.1040562, 0.0000000,82.2966386, 0.0266948, 0.0099381, 0.0025843, 0.0004313, 0.0000752,-80.8160114
66.5000000, 0.0575539, 0.0366880, 0.0996027, 0.0000000,84.3892740, 0.0236942, 0.0099219, 0.0025649, 0.0004307, 0.0000762,-77.9705132
67.5000000, 0.0579968, 0.0377897, 0.1015244, 0.0000000,83.7808571, 0.0248364, 0.0098453, 0.0026031, 0.0004279, 0.0000770,-74.2759128
68.5000000, 0.0584585, 0.0383161, 0.0983771, 0.0000000,81.1052272, 0.0264844, 0.0087272, 0.0026321, 0.0003946, 0.0000777,-70.7239550
69.5000000, 0.0588637, 0.0296305, 0.0852496, 0.0000000,87.6763632, 0.0178896, 0.0087411, 0.0025260, 0.0003951, 0.0000788,-69.7760198
70.5000000, 0.0592502, 0.0360691, 0.0954535, 0.0000000,82.8992132, 0.0243595, 0.0086031, 0.0026373, 0.0003898, 0.0000794,-64.3569069
71.5000000, 0.0597137, 0.0396704, 0.1011051, 0.0000000,80.6636117, 0.0279225, 0.0085651, 0.0027144, 0.0003883, 0.0000801,-60.0660216
72.5000000, 0.0601906, 0.0378868, 0.0987544, 0.0000000,82.0035317, 0.0262503, 0.0084665, 0.0027046, 0.0003845, 0.0000810,-57.0231845
73.5000000, 0.0605730, 0.0273463, 0.0825866, 0.0000000,90.2994731, 0.0158159, 0.0084941, 0.0025687, 0.0003855, 0.0000821,-57.2213942
74.5000000, 0.0609661, 0.0383856, 0.0958330, 0.0000000,79.4225668, 0.0277182, 0.0074750, 0.0027560, 0.0003540, 0.0000824,-49.8735603
75.5000000, 0.0614671, 0.0405812, 0.0993467, 0.0000000,78.2350350, 0.0298828, 0.0074508, 0.0028115, 0.0003530, 0.0000831,-45.8149419
76.5000000, 0.0618982, 0.0294832, 0.0820927, 0.0000000,85.8396978, 0.0188722, 0.0075111, 0.0026603, 0.0003554, 0.0000842,-45.8559356
77.5000000, 0.0623900, 0.0468566, 0.1055913, 0.0000000,73.1894459, 0.0369336, 0.0065570, 0.0029569, 0.0003247, 0.0000843,-37.2762047
78.5000000, 0.0628529, 0.0249489, 0.0713707, 0.0000000,87.3591144, 0.0152345, 0.0066699, 0.0026292, 0.0003295, 0.0000858,-41.4214630
79.5000000, 0.0631537, 0.0276822, 0.0795099, 0.0000000,87.5830639, 0.0170730, 0.0074812, 0.0026873, 0.0003542, 0.0000865,-36.1466968
80.5000000, 0.0634714, 0.0279135, 0.0799278, 0.0000000,87.4121822, 0.0172889, 0.0074735, 0.0027102, 0.0003538, 0.0000872,-32.3511285
81.5000000, 0.0637684, 0.0248265, 0.0751561, 0.0000000,90.4256323, 0.0142078, 0.0074935, 0.0026826, 0.0003546, 0.0000880,-30.7111028
82.5000000, 0.0640688, 0.0284313, 0.0810075, 0.0000000,87.1360426, 0.0178343, 0.0074044, 0.0027530, 0.0003510, 0.0000886,-24.7117839
83.5000000, 0.0644123, 0.0307876, 0.0850112, 0.0000000,85.3632316, 0.0202432, 0.0073038, 0.0028044, 0.0003469, 0.0000892,-19.7526082
84.5000000, 0.0648355, 0.0379762, 0.0928618, 0.0000000,78.1646386, 0.0282499, 0.0063807, 0.0029389, 0.0003172, 0.0000896,-13.0291656
85.5000000, 0.0652217, 0.0251760, 0.0727103, 0.0000000,87.8868886, 0.0155977, 0.0064194, 0.0027493, 0.0003188, 0.0000908,-15.9015659
86.5000000, 0.0655089, 0.0246748, 0.0685193, 0.0000000,85.6864181, 0.0158951, 0.0056380, 0.0027569, 0.0002934, 0.0000914,-12.6479455
87.5000000, 0.0658115, 0.0266571, 0.0719262, 0.0000000,84.0322845, 0.0179062, 0.0055650, 0.0028038, 0.0002902, 0.0000919,-7.4792941
88.5000000, 0.0661346, 0.0274641, 0.0734125, 0.0000000,83.4863407, 0.0187320, 0.0055177, 0.0028337, 0.0002881, 0.0000926,-3.1853027
89.5000000, 0.0664069, 0.0197630, 0.0611966, 0.0000000,91.6041699, 0.0111097, 0.0055398, 0.0027308, 0.0002890, 0.0000936,-7.2542770
90.5000000, 0.0666544, 0.0242094, 0.0684489, 0.0000000,86.7048800, 0.0155267, 0.0054854, 0.0028168, 0.0002866, 0.0000940, 1.4964008
91.5000000, 0.0670091, 0.0339824, 0.0842359, 0.0000000,78.9906684, 0.0251707, 0.0054353, 0.0029978, 0.0002843, 0.0000942,11.8833628
92.5000000, 0.0673378, 0.0200968, 0.0586919, 0.0000000,88.4986925, 0.0121211, 0.0048268, 0.0027889, 0.0002647, 0.0000954, 3.7637226
93.5000000, 0.0676228, 0.0277792, 0.0711794, 0.0000000,80.9843962, 0.0197153, 0.0047719, 0.0029343, 0.0002621, 0.0000955,15.5801024
94.5000000, 0.0679681, 0.0280874, 0.0717879, 0.0000000,80.8335456, 0.0200133, 0.0047558, 0.0029609, 0.0002613, 0.0000961,19.4932959
95.5000000, 0.0682807, 0.0235779, 0.0645655, 0.0000000,84.8871550, 0.0155412, 0.0047710, 0.0029068, 0.0002621, 0.0000969,19.2693531
96.5000000, 0.0685402, 0.0211307, 0.0606782, 0.0000000,87.5701015, 0.0131053, 0.0047781, 0.0028873, 0.0002624, 0.0000977,19.6187886
97.5000000, 0.0688868, 0.0355006, 0.0873677, 0.0000000,78.5543253, 0.0266200, 0.0053490, 0.0031536, 0.0002803, 0.0000977,31.7419587
98.5000000, 0.0692243, 0.0203832, 0.0628492, 0.0000000,91.3846734, 0.0116449, 0.0054388, 0.0029160, 0.0002844, 0.0000991,24.6531762
99.5000000, 0.0695215, 0.0304339, 0.0792527, 0.0000000,81.9471697, 0.0215885, 0.0053623, 0.0031031, 0.0002809, 0.0000992,40.8160554
100.5000000, 0.0699102, 0.0326570, 0.0829392, 0.0000000,80.4533737, 0.0237702, 0.0053450, 0.0031618, 0.0002801, 0.0000998,48.2711251
101.5000000, 0.0704283, 0.0464474, 0.1055439, 0.0000000,73.6954032, 0.0373533, 0.0052822, 0.0034346, 0.0002773, 0.0001000,58.9807177
102.5000000, 0.0709979, 0.0391150, 0.0936085, 0.0000000,76.8543142, 0.0301103, 0.0053047, 0.0033206, 0.0002783, 0.0001010,61.4024729
103.5000000, 0.0713735, 0.0212740, 0.0613152, 0.0000000,87.7739761, 0.0131581, 0.0047312, 0.0030222, 0.0002601, 0.0001024,47.4360555
104.5000000, 0.0716050, 0.0197735, 0.0589569, 0.0000000,89.6186287, 0.0116643, 0.0047296, 0.0030166, 0.0002600, 0.0001030,47.8585904
105.5000000, 0.0718597, 0.0244470, 0.0667231, 0.0000000,84.6955256, 0.0162966, 0.0046743, 0.0031154, 0.0002574, 0.0001033,62.4735512
106.5000000, 0.0721618, 0.0262407, 0.0697288, 0.0000000,83.1400222, 0.0180530, 0.0046590, 0.0031683, 0.0002567, 0.0001038,69.3087547
107.5000000, 0.0725865, 0.0399139, 0.0923236, 0.0000000,74.7779783, 0.0315256, 0.0045874, 0.0034439, 0.0002532, 0.0001038,84.8566324
108.5000000, 0.0729939, 0.0239817, 0.0661602, 0.0000000,85.3127883, 0.0157899, 0.0046587, 0.0031712, 0.0002566, 0.0001052,77.8439007
109.5000000, 0.0733144, 0.0291523, 0.0747413, 0.0000000,81.0193026, 0.0208843, 0.0046216, 0.0032859, 0.0002549, 0.0001056,88.5505490
110.5000000, 0.0736510, 0.0255515, 0.0660657, 0.0000000,81.5235846, 0.0179641, 0.0040109, 0.0032371, 0.0002331, 0.0001062,93.7930315
111.5000000, 0.0739864, 0.0290640, 0.0749171, 0.0000000,81.3405177, 0.0208004, 0.0045748, 0.0033292, 0.0002526, 0.0001070,108.1823937
112.5000000, 0.0742646, 0.0183298, 0.0572965, 0.0000000,92.0872977, 0.0101843, 0.0046264, 0.0031557, 0.0002551, 0.0001082,94.9717599
113.5000000, 0.0744900, 0.0220739, 0.0635296, 0.0000000,87.6947651, 0.0138739, 0.0045965, 0.0032413, 0.0002537, 0.0001085,111.4277198
114.5000000, 0.0747239, 0.0195869, 0.0595309, 0.0000000,90.6348918, 0.0114136, 0.0045946, 0.0032158, 0.0002536, 0.0001093,109.3764130
115.5000000, 0.0749628, 0.0233554, 0.0691330, 0.0000000,89.2288227, 0.0144713, 0.0051965, 0.0033044, 0.0002733, 0.0001098,126.8749526
116.5000000, 0.0753036, 0.0339493, 0.0867906, 0.0000000,80.8476711, 0.0249174, 0.0051289, 0.0035229, 0.0002702, 0.0001099,149.7301015
117.5000000, 0.0756417, 0.0229948, 0.0687580, 0.0000000,89.7716783, 0.0141271, 0.0051540, 0.0033312, 0.0002714, 0.0001111,152.2544050
118.5000000, 0.0758896, 0.0213331, 0.0628319, 0.0000000,88.9587667, 0.0131491, 0.0045078, 0.0033151, 0.0002494, 0.0001117,159.0482853
119.5000000, 0.0763118, 0.0446590, 0.1017776, 0.0000000,73.8735733, 0.0360753, 0.0044285, 0.0037984, 0.0002455, 0.0001112,202.7822025
120.5000000, 0.0767421, 0.0224852, 0.0648488, 0.0000000,87.8103773, 0.0142475, 0.0044962, 0.0033797, 0.0002488, 0.0001129,182.9560379
121.5000000, 0.0769951, 0.0225959, 0.0684184, 0.0000000,90.4370821, 0.0137005, 0.0051099, 0.0034025, 0.0002694, 0.0001137,207.9141151
122.5000000, 0.0772574, 0.0243798, 0.0714496, 0.0000000,88.6892119, 0.0154492, 0.0050941, 0.0034537, 0.0002686, 0.0001142,235.8212288
123.5000000, 0.0775256, 0.0234343, 0.0699361, 0.0000000,89.6678690, 0.0145054, 0.0050922, 0.0034533, 0.0002685, 0.0001149,240.6426303
124.5000000, 0.0777414, 0.0162979, 0.0548206, 0.0000000,95.6676024, 0.0081013, 0.0044960, 0.0033360, 0.0002488, 0.0001158,226.0946526
125.5000000, 0.0779955, 0.0287383, 0.0789745, 0.0000000,85.0895861, 0.0197190, 0.0050440, 0.0035933, 0.0002663, 0.0001158,289.1695124
126.5000000, 0.0783344, 0.0289397, 0.0795124, 0.0000000,85.0784093, 0.0199420, 0.0050043, 0.0036124, 0.0002645, 0.0001164,311.5801710
127.5000000, 0.0787147, 0.0342542, 0.0884899, 0.0000000,81.4714989, 0.0251511, 0.0049827, 0.0037401, 0.0002635, 0.0001168,335.8974020
128.5000000, 0.0790696, 0.0243084, 0.0655387, 0.0000000,83.9877326, 0.0165676, 0.0038419, 0.0035567, 0.0002245, 0.0001177,352.1193853
129.5000000, 0.0793627, 0.0254101, 0.0705116, 0.0000000,85.6464103, 0.0170606, 0.0043835, 0.0036041, 0.0002433, 0.0001186,382.9847350
130.5000000, 0.0796125, 0.0187977, 0.0594303, 0.0000000,92.6621542, 0.0105208, 0.0044171, 0.0034952, 0.0002450, 0.0001196,378.8124012
131.5000000, 0.0798096, 0.0179573, 0.0581095, 0.0000000,93.8167671, 0.0096878, 0.0044073, 0.0034974, 0.0002445, 0.0001202,385.2553955
132.5000000, 0.0800124, 0.0196495, 0.0610539, 0.0000000,91.7801874, 0.0113558, 0.0043820, 0.0035478, 0.0002433, 0.0001206,411.3207153
133.5000000, 0.0802079, 0.0168828, 0.0564579, 0.0000000,95.3944361, 0.0086119, 0.0043918, 0.0035139, 0.0002438, 0.0001214,436.4837731
134.5000000, 0.0804405, 0.0254945, 0.0743907, 0.0000000,88.4510432, 0.0164631, 0.0049443, 0.0037038, 0.0002617, 0.0001216,542.4916787
135.5000000, 0.0807576, 0.0294781, 0.0811970, 0.0000000,85.2235255, 0.0203705, 0.0049208, 0.0038043, 0.0002606, 0.0001220,609.8318255
136.5000000, 0.0812148, 0.0438843, 0.1056027, 0.0000000,77.1901121, 0.0344769, 0.0048873, 0.0041390, 0.0002590, 0.0001221,713.0254845
137.5000000, 0.0816471, 0.0266553, 0.0800095, 0.0000000,89.9757863, 0.0168503, 0.0056109, 0.0037868, 0.0002835, 0.0001237,563.5713582
138.5000000, 0.0819125, 0.0221191, 0.0723859, 0.0000000,94.3632088, 0.0123625, 0.0056364, 0.0037109, 0.0002846, 0.0001246,255.5575599
139.5000000, 0.0821551, 0.0233637, 0.0745456, 0.0000000,93.1204680, 0.0135839, 0.0056199, 0.0037507, 0.0002839, 0.0001252,144.4622950
140.5000000, 0.0824058, 0.0223249, 0.0659949, 0.0000000,89.1571464, 0.0138906, 0.0043285, 0.0037395, 0.0002407, 0.0001257,134.7333946
141.5000000, 0.0827122, 0.0299827, 0.0790825, 0.0000000,82.7031091, 0.0214038, 0.0042915, 0.0039227, 0.0002389, 0.0001258,160.7480695
142.5000000, 0.0830410, 0.0260366, 0.0756826, 0.0000000,88.2417674, 0.0168728, 0.0049163, 0.0038603, 0.0002604, 0.0001268,131.2803312
143.5000000, 0.0833128, 0.0227164, 0.0700958, 0.0000000,91.4234713, 0.0135896, 0.0049301, 0.0038081, 0.0002610, 0.0001277,102.1512833
144.5000000, 0.0836037, 0.0287081, 0.0803501, 0.0000000,86.1337420, 0.0194768, 0.0048915, 0.0039526, 0.0002592, 0.0001280,87.4341247
145.5000000, 0.0838938, 0.0221219, 0.0659503, 0.0000000,89.6118761, 0.0136277, 0.0042995, 0.0038266, 0.0002392, 0.0001288,55.2154374
146.5000000, 0.0841772, 0.0272112, 0.0747302, 0.0000000,85.0529640, 0.0186240, 0.0042651, 0.0039554, 0.0002375, 0.0001291,38.4198374
147.5000000, 0.0844628, 0.0224650, 0.0666620, 0.0000000,89.3621076, 0.0139356, 0.0042870, 0.0038737, 0.0002386, 0.0001300,10.1433061
148.5000000, 0.0847067, 0.0213978, 0.0649360, 0.0000000,90.5549379, 0.0128811, 0.0042784, 0.0038695, 0.0002382, 0.0001307,-13.7350230
149.5000000, 0.0849465, 0.0219217, 0.0659177, 0.0000000,90.0700514, 0.0133891, 0.0042645, 0.0038993, 0.0002375, 0.0001312,-35.7446412
150.5000000, 0.0852487, 0.0300337, 0.0799174, 0.0000000,83.2204259, 0.0213482, 0.0042205, 0.0040983, 0.0002353, 0.0001313,-54.4266392
151.5000000, 0.0855638, 0.0243348, 0.0735205, 0.0000000,90.3201655, 0.0151257, 0.0048285, 0.0039919, 0.0002563, 0.0001325,-56.4570725
152.5000000, 0.0858917, 0.0324635, 0.0875700, 0.0000000,84.0169762, 0.0231045, 0.0047811, 0.0041912, 0.0002540, 0.0001327,-52.9786573
153.5000000, 0.0862372, 0.0268484, 0.0779320, 0.0000000,88.1641428, 0.0175681, 0.0048078, 0.0040836, 0.0002553, 0.0001337,-54.6775797
154.5000000, 0.0865010, 0.0218115, 0.0769157, 0.0000000,97.8072810, 0.0112151, 0.0061688, 0.0039933, 0.0002994, 0.0001349,-56.8808499
155.5000000, 0.0867552, 0.0266254, 0.0852382, 0.0000000,93.2870599, 0.0159552, 0.0061249, 0.0041125, 0.0002975, 0.0001353,-54.0179199
156.5000000, 0.0870503, 0.0280789, 0.0878206, 0.0000000,92.1160668, 0.0173830, 0.0061020, 0.0041613, 0.0002965, 0.0001360,-53.0496129
157.5000000, 0.0873277, 0.0224798, 0.0673873, 0.0000000,89.9057711, 0.0138529, 0.0042024, 0.0040534, 0.0002345, 0.0001366,-55.7268642
158.5000000, 0.0877003, 0.0389211, 0.0958694, 0.0000000,78.6074049, 0.0299514, 0.0041427, 0.0044592, 0.0002315, 0.0001363,-49.5131858
159.5000000, 0.0881141, 0.0282401, 0.0774179, 0.0000000,84.9507005, 0.0194653, 0.0041757, 0.0042284, 0.0002331, 0.0001375,-52.1365467
160.5000000, 0.0884161, 0.0240346, 0.0701974, 0.0000000,88.5027348, 0.0153174, 0.0041924, 0.0041525, 0.0002340, 0.0001384,-53.6952689
161.5000000, 0.0888253, 0.0422665, 0.1018525, 0.0000000,77.2755237, 0.0331600, 0.0041271, 0.0046105, 0.0002307, 0.0001381,-47.7028905
162.5000000, 0.0893592, 0.0406005, 0.0989509, 0.0000000,77.9636518, 0.0314975, 0.0041370, 0.0045958, 0.0002312, 0.0001389,-47.5667678
163.5000000, 0.0897352, 0.0211578, 0.0653922, 0.0000000,91.5071918, 0.0124399, 0.0041911, 0.0041522, 0.0002339, 0.0001407,-54.2005631
164.5000000, 0.0900573, 0.0336919, 0.0871844, 0.0000000,81.5720252, 0.0247172, 0.0041344, 0.0044686, 0.0002311, 0.0001405,-48.2782690
165.5000000, 0.0904621, 0.0333155, 0.0898732, 0.0000000,84.0202853, 0.0237288, 0.0047135, 0.0044809, 0.0002509, 0.0001414,-47.8719979
166.5000000, 0.0907948, 0.0244260, 0.0745286, 0.0000000,90.8391800, 0.0149983, 0.0047452, 0.0042876, 0.0002524, 0.0001426,-51.2007983
167.5000000, 0.0910727, 0.0257375, 0.0768532, 0.0000000,89.6981016, 0.0162728, 0.0047339, 0.0043359, 0.0002518, 0.0001431,-50.4655927
168.5000000, 0.0913632, 0.0256899, 0.0734865, 0.0000000,87.3562774, 0.0168085, 0.0041523, 0.0043534, 0.0002320, 0.0001436,-50.4930045
169.5000000, 0.0916245, 0.0209996, 0.0654276, 0.0000000,91.9202085, 0.0121933, 0.0041663, 0.0042629, 0.0002327, 0.0001445,-53.1274081
170.5000000, 0.0918334, 0.0184394, 0.0644334, 0.0000000,97.4039612, 0.0090696, 0.0047475, 0.0042245, 0.0002525, 0.0001454,-55.0424055
