"years_forcing","months_forcing","precipforc_1","tsaforc_1"
7980,11,0.0408867,-17.09
7980,12,0.0200531,-34.6197
7979,1,0.0137525,-31.2361
7979,2,0.00802326,-21.9782
7979,3,0.023701,-13.0997
7979,4,0.0217383,1.50133
7979,5,0.0369441,9.41993
7979,6,0.0805745,14.0076
7979,7,0.0869264,19.684
7979,8,0.0919731,17.3649
7979,9,0.0211679,6.45018
7979,10,0.0166997,-1.4589
7979,11,0.042935,-16.0181
7979,12,0.0189344,-25.6828
7978,1,0.00729313,-44.3171
7978,2,0.0127622,-30.7427
7978,3,0.0184813,-14.2477
7978,4,0.0262738,-2.23833
7978,5,0.0543737,7.77073
7978,6,0.0682479,13.8868
7978,7,0.113905,19.4222
7978,8,0.0555533,17.3453
7978,9,0.112442,6.11031
7978,10,0.0496566,0.400048
7978,11,0.0368347,-10.9532
7978,12,0.022613,-40.902
7977,1,0.0169841,-21.9051
7977,2,0.0148133,-19.6954
7977,3,0.0107094,-15.5859
7977,4,0.0198308,-6.99459
7977,5,0.0758267,8.81281
7977,6,0.0410185,17.6713
7977,7,0.088724,18.7096
7977,8,0.081651,16.3835
7977,9,0.0999438,6.54738
7977,10,0.045594,-5.94633
7977,11,0.0281433,-12.2982
7977,12,0.0247268,-18.7189
7976,1,0.0197473,-26.0134
7976,2,0.00952813,-23.4699
7976,3,0.0138596,-15.155
7976,4,0.0363278,-4.91115
7976,5,0.059672,4.77433
7976,6,0.0825258,15.0231
7976,7,0.123668,18.4599
7976,8,0.149652,15.6314
7976,9,0.0506157,9.4138
7976,10,0.0318026,0.479608
7976,11,0.0363263,-6.90799
7976,12,0.0297036,-28.412
7975,1,0.0116987,-23.4106
7975,2,0.0138281,-15.6773
7975,3,0.0137404,-23.4577
7975,4,0.02431,-3.89766
7975,5,0.0681057,7.56211
7975,6,0.121883,16.7431
7975,7,0.0804929,18.7272
7975,8,0.0955378,17.0443
7975,9,0.0647358,9.48927
7975,10,0.0117218,2.98748
7975,11,0.0187569,-15.4037
7975,12,0.0244767,-22.5625
7974,1,0.0310135,-28.2838
7974,2,0.00839141,-26.0915
7974,3,0.0184752,-8.59472
7974,4,0.0274833,-2.50163
7974,5,0.0387221,4.95222
7974,6,0.0738755,15.4902
7974,7,0.0731711,19.0578
7974,8,0.0493588,16.8904
7974,9,0.060725,11.6908
7974,10,0.0225793,-2.06419
7974,11,0.0295823,-16.0592
7974,12,0.0217886,-31.1258
7973,1,0.0175818,-33.2826
7973,2,0.00929884,-21.3325
7973,3,0.0164246,-17.741
7973,4,0.0170745,-2.07085
7973,5,0.0491694,7.667
7973,6,0.0684899,15.1543
7973,7,0.115605,18.3638
7973,8,0.0741087,15.8383
7973,9,0.0345538,7.49245
7973,10,0.0510706,0.765222
7973,11,0.0188438,-29.9849
7973,12,0.0167255,-30.5409
7972,1,0.0164071,-20.2059
7972,2,0.0161148,-17.3954
7972,3,0.0174533,-14.887
7972,4,0.0243615,-4.03264
7972,5,0.0344234,9.7722
7972,6,0.0596963,16.2995
7972,7,0.042278,20.6178
7972,8,0.0866215,15.91
7972,9,0.0483349,8.19426
7972,10,0.0363005,0.76864
7972,11,0.0278548,-13.8106
7972,12,0.0192143,-38.2791
7971,1,0.0169616,-31.4799
7971,2,0.0166885,-22.2469
7971,3,0.0101964,-21.962
7971,4,0.0288464,-2.8012
7971,5,0.0562549,5.88337
7971,6,0.112649,11.5033
7971,7,0.117893,16.9081
7971,8,0.067174,17.1572
7971,9,0.0247424,8.91216
7971,10,0.025889,-1.21857
7971,11,0.0330124,-13.9391
7971,12,0.0266471,-27.1064
7970,1,0.021513,-22.2242
7970,2,0.00922103,-21.9409
7970,3,0.0115486,-12.315
7970,4,0.0287763,-0.410448
7970,5,0.0713482,3.62293
7970,6,0.0880396,10.5147
7970,7,0.158875,18.1253
7970,8,0.0695149,16.8745
7970,9,0.0603631,8.22542
7970,10,0.0250183,-5.559
7970,11,0.0228838,-19.448
7970,12,0.0245379,-24.0138
7969,1,0.0189675,-22.584
7969,2,0.00808128,-27.3751
7969,3,0.0200941,-26.434
7969,4,0.0242701,-13.0144
7969,5,0.0638176,0.314372
7969,6,0.0423846,13.0018
7969,7,0.0731036,20.3198
7969,8,0.0640181,15.7664
7969,9,0.113458,6.01161
7969,10,0.0334309,-1.7577
7969,11,0.0320817,-16.5713
7969,12,0.022773,-29.9518
7968,1,0.0181388,-28.7095
7968,2,0.0157068,-23.1935
7968,3,0.0252098,-9.55862
7968,4,0.026401,-0.545244
7968,5,0.0282922,10.2006
7968,6,0.129858,12.9918
7968,7,0.0879813,18.1127
7968,8,0.120819,16.4365
7968,9,0.0448748,6.95796
7968,10,0.0357869,1.1321
7968,11,0.0261651,-20.723
7968,12,0.0206583,-24.4134
7967,1,0.0207289,-28.2511
7967,2,0.0122406,-17.7961
7967,3,0.0212067,-15.389
7967,4,0.0474325,-5.44435
7967,5,0.0790347,4.80595
7967,6,0.0597102,13.3478
7967,7,0.0496368,17.6462
7967,8,0.057416,16.2745
7967,9,0.0199037,8.0601
7967,10,0.0495326,2.8211
7967,11,0.0247761,-16.0023
7967,12,0.025892,-25.2531
7966,1,0.0201286,-25.5111
7966,2,0.00409055,-19.3725
7966,3,0.0225957,-7.62561
7966,4,0.0202355,-5.33605
7966,5,0.0750999,6.81852
7966,6,0.0734908,13.8059
7966,7,0.101916,19.9214
7966,8,0.0686946,16.7488
7966,9,0.049543,6.20756
7966,10,0.0249479,0.409478
7966,11,0.0290689,-24.5652
7966,12,0.0253645,-27.5726
7965,1,0.00537186,-41.9984
7965,2,0.00893477,-14.1872
7965,3,0.0162338,-14.5722
7965,4,0.0188729,-1.8767
7965,5,0.0254968,10.1926
7965,6,0.112009,13.1715
7965,7,0.101964,17.2882
7965,8,0.128012,16.1396
7965,9,0.0489803,8.09239
7965,10,0.0275742,-2.19233
7965,11,0.0320548,-17.5531
7965,12,0.0200342,-25.8799
7964,1,0.0202047,-33.4528
7964,2,0.0141725,-23.7452
7964,3,0.0140446,-14.4442
