"years_forcing","months_forcing","precipforc_1","tsaforc_1"
6753,7,0.109647,18.4175
6753,8,0.0634204,18.0059
6753,9,0.0963951,10.6746
6753,10,0.0657594,4.94659
6753,11,0.0480565,-9.38799
6753,12,0.0285103,-15.0416
6752,1,0.0341599,-20.9408
6752,2,0.0187153,-30.9204
6752,3,0.0325916,-20.1157
6752,4,0.0314257,-9.56699
6752,5,0.0359076,0.728405
6752,6,0.0812937,15.5596
6752,7,0.106493,19.3586
6752,8,0.0885802,17.3762
6752,9,0.121182,9.96018
6752,10,0.0744163,2.61111
6752,11,0.035371,-8.97802
6752,12,0.0361445,-33.1352
6751,1,0.0229098,-34.1017
6751,2,0.0135626,-22.6686
6751,3,0.0241344,-14.118
6751,4,0.0433099,-8.9322
6751,5,0.0252881,-0.654071
6751,6,0.0703924,13.612
6751,7,0.11869,18.4927
6751,8,0.0891982,16.8087
6751,9,0.113259,11.2757
6751,10,0.0488976,2.7634
6751,11,0.0494888,-11.2951
6751,12,0.025133,-33.7441
6750,1,0.0452882,-22.7921
6750,2,0.0178624,-18.1246
6750,3,0.0403151,-16.1987
6750,4,0.0280753,-10.4491
6750,5,0.0513155,2.72868
6750,6,0.0536898,13.1857
6750,7,0.180398,18.023
6750,8,0.0974925,16.1458
6750,9,0.085913,9.32801
6750,10,0.0315167,3.65567
6750,11,0.041307,-14.4143
6750,12,0.0295796,-19.7503
6749,1,0.0339429,-18.7378
6749,2,0.0197822,-15.072
6749,3,0.0344064,-9.91306
6749,4,0.0390551,-1.4181
6749,5,0.0297104,3.7671
6749,6,0.156132,13.5112
6749,7,0.112474,18.9709
6749,8,0.124736,16.2634
6749,9,0.0673307,7.3621
6749,10,0.0623145,4.75491
6749,11,0.0276187,-12.5741
6749,12,0.0302057,-28.177
6748,1,0.0316521,-25.2914
6748,2,0.0289373,-23.3015
6748,3,0.0552144,-11.9654
6748,4,0.0376378,-9.89927
6748,5,0.034577,-2.16796
6748,6,0.103105,13.0503
6748,7,0.113305,18.3575
6748,8,0.126567,14.7787
6748,9,0.0982691,8.70115
6748,10,0.0345962,1.9032
6748,11,0.0409512,-10.5649
6748,12,0.0251088,-18.5137
6747,1,0.0384163,-17.6472
6747,2,0.0161642,-24.1673
6747,3,0.0274812,-19.682
6747,4,0.0250444,-12.6798
6747,5,0.0489913,3.77165
6747,6,0.0683238,12.049
6747,7,0.0729299,18.5002
6747,8,0.0847409,17.7779
6747,9,0.0595599,12.0069
6747,10,0.0326717,2.63147
6747,11,0.0497407,-9.43911
6747,12,0.0312792,-19.9838
6746,1,0.0231159,-25.0794
6746,2,0.0374745,-14.4449
6746,3,0.0289902,-20.4811
6746,4,0.0396617,-2.63294
6746,5,0.04017,3.75825
6746,6,0.0252393,15.4267
6746,7,0.0785606,19.6923
6746,8,0.0857167,14.0544
6746,9,0.071919,10.0548
6746,10,0.0231982,-0.866426
6746,11,0.0348464,-15.9886
6746,12,0.0306787,-24.2204
6745,1,0.0138501,-34.9225
6745,2,0.0179646,-28.5973
6745,3,0.0245962,-16.1619
6745,4,0.041433,-3.26502
6745,5,0.0564415,5.2119
6745,6,0.114592,12.0213
6745,7,0.131054,19.4792
6745,8,0.119724,16.7703
6745,9,0.077977,8.39118
6745,10,0.0608058,1.06128
6745,11,0.0642028,-4.41933
6745,12,0.0237647,-18.3672
6744,1,0.0231839,-18.4636
6744,2,0.0207461,-29.8645
6744,3,0.0355255,-10.9384
6744,4,0.0411016,-11.2389
6744,5,0.0362349,-0.18053
6744,6,0.0707742,15.9883
6744,7,0.0912265,18.5056
6744,8,0.0544448,17.2919
6744,9,0.0385152,13.2431
6744,10,0.0484154,2.15005
6744,11,0.0458145,-4.46126
6744,12,0.037176,-17.3883
6743,1,0.0455541,-25.3755
6743,2,0.0234884,-28.2817
6743,3,0.0358997,-16.3696
6743,4,0.0330339,-5.60441
6743,5,0.0458815,2.13887
6743,6,0.0640839,12.3829
6743,7,0.117117,17.5356
6743,8,0.127388,14.643
6743,9,0.0719515,10.904
6743,10,0.0564032,1.44034
6743,11,0.0327469,-9.03594
6743,12,0.0256166,-28.2998
6742,1,0.0332153,-31.623
6742,2,0.0263019,-15.8743
6742,3,0.0212442,-19.3647
6742,4,0.0442192,-6.19492
6742,5,0.0364298,5.8032
6742,6,0.0244478,12.5305
6742,7,0.0886409,19.5796
6742,8,0.0973682,16.8632
6742,9,0.117547,9.03983
6742,10,0.0283035,2.27698
6742,11,0.0631965,-8.06008
6742,12,0.0250931,-24.678
6741,1,0.0182985,-20.3043
6741,2,0.0193607,-17.839
6741,3,0.0175181,-15.6356
6741,4,0.0407505,-9.70395
6741,5,0.0380672,5.3275
6741,6,0.0501755,14.0697
6741,7,0.0972287,17.3775
6741,8,0.090675,17.8012
6741,9,0.0471332,12.5752
6741,10,0.0758235,-0.907685
6741,11,0.0493518,-15.0927
6741,12,0.029428,-25.7493
6740,1,0.0331402,-21.3356
6740,2,0.0224414,-20.0405
6740,3,0.0232728,-15.2121
6740,4,0.029503,-7.31641
6740,5,0.0659689,1.0681
6740,6,0.0419138,13.0333
6740,7,0.0435444,20.4309
6740,8,0.0537591,16.8078
6740,9,0.0629498,9.44929
6740,10,0.0573851,3.58102
6740,11,0.0396705,-7.92748
6740,12,0.0241838,-27.7307
6739,1,0.026441,-24.4933
6739,2,0.0135763,-24.69
6739,3,0.0317003,-14.1655
6739,4,0.0390268,-5.13117
6739,5,0.0414498,3.10856
6739,6,0.0532375,14.7195
6739,7,0.145746,19.1936
6739,8,0.0770326,17.9048
6739,9,0.0538126,13.0064
6739,10,0.060344,-2.22214
6739,11,0.0602801,-11.4406
6739,12,0.0354122,-15.8679
6738,1,0.0234314,-25.3356
6738,2,0.0171338,-14.6804
6738,3,0.0210042,-7.4257
6738,4,0.0263081,-7.20707
6738,5,0.0593743,1.74949
6738,6,0.0393631,9.70583
6738,7,0.0601961,16.5228
6738,8,0.0968221,15.7288
6738,9,0.0348549,11.8724
6738,10,0.0444601,-2.52982
6738,11,0.0468251,-13.194
6738,12,0.0220237,-26.4462
6737,1,0.0340506,-15.55
6737,2,0.0213581,-16.403
6737,3,0.0391154,-14.4518
6737,4,0.0358616,-5.96894
6737,5,0.0249517,1.67695
6737,6,0.0947697,10.3662
6737,7,0.121522,17.7747
6737,8,0.060733,17.2018
6737,9,0.0576894,11.7636
6737,10,0.0234094,2.42807
6737,11,0.0284799,-9.66466
6737,12,0.0319148,-21.7747
6736,1,0.0215297,-23.1186
6736,2,0.0169962,-25.724
6736,3,0.0287989,-9.86295
6736,4,0.0317329,0.0626466
6736,5,0.059921,4.63209
6736,6,0.105626,12.9221
6736,7,0.17064,16.2501
6736,8,0.128667,15.5195
6736,9,0.0421506,10.7015
6736,10,0.0485531,3.90506
6736,11,0.0493221,-3.04699
6736,12,0.0294276,-21.1321
6735,1,0.0250721,-17.7747
6735,2,0.0339095,-25.6607
6735,3,0.0588965,-8.8823
6735,4,0.0318158,-5.56278
6735,5,0.0701561,4.17854
6735,6,0.029152,11.4382
6735,7,0.122971,16.6929
6735,8,0.108448,14.745
6735,9,0.0732367,8.00834
6735,10,0.0799151,0.991088
6735,11,0.0600101,-8.05565
6735,12,0.0149549,-19.8594
6734,1,0.0301601,-17.6457
6734,2,0.0252715,-19.8049
6734,3,0.017029,-13.9995
6734,4,0.0397819,-7.75278
6734,5,0.0269861,3.03758
6734,6,0.122689,11.811
6734,7,0.0971509,18.3675
6734,8,0.0910846,16.0061
6734,9,0.07105,9.65516
6734,10,0.0636437,0.813018
6734,11,0.0449316,-13.5757
6734,12,0.0274965,-19.894
6733,1,0.0281151,-17.9445
6733,2,0.0163616,-16.5486
6733,3,0.0190982,-14.2907
6733,4,0.0692843,-8.82047
6733,5,0.0487773,-1.74749
6733,6,0.0378375,9.36092
6733,7,0.0653709,16.413
6733,8,0.0836226,18.572
6733,9,0.0824722,11.6935
6733,10,0.046367,1.83423
6733,11,0.0594039,-21.2772
6733,12,0.0363081,-20.168
6732,1,0.0309229,-24.6831
6732,2,0.0183488,-25.1934
6732,3,0.0219822,-10.3316
6732,4,0.0263261,-6.81986
6732,5,0.049674,5.66349
6732,6,0.0312828,13.3995
6732,7,0.083582,20.5296
6732,8,0.0967776,17.5006
6732,9,0.0762349,10.1809
6732,10,0.030727,-2.2887
6732,11,0.0328938,-16.3479
6732,12,0.0292128,-23.3493
6731,1,0.0251307,-23.0211
6731,2,0.0180705,-22.1926
6731,3,0.0382142,-12.3465
6731,4,0.0494547,-4.71064
6731,5,0.047437,5.46827
6731,6,0.121595,15.1647
6731,7,0.16007,18.1999
6731,8,0.113351,18.2543
6731,9,0.081332,9.56727
6731,10,0.0394499,2.56869
6731,11,0.0559961,-12.1351
6731,12,0.029934,-29.2842
6730,1,0.0368638,-27.0077
6730,2,0.0284948,-24.7102
6730,3,0.0212294,-14.8951
6730,4,0.0523453,-4.11088
6730,5,0.0217267,2.19053
6730,6,0.0557425,11.1392
6730,7,0.105255,17.7988
6730,8,0.0837452,17.4796
6730,9,0.0885023,10.0021
6730,10,0.0386857,3.0784
6730,11,0.0302434,-6.35503
6730,12,0.0307803,-18.7736
6729,1,0.0378855,-24.8294
6729,2,0.0103933,-27.6208
6729,3,0.0441047,-12.9292
6729,4,0.0339415,-4.73588
6729,5,0.0529753,4.12443
6729,6,0.0765612,10.2621
6729,7,0.135839,16.3129
6729,8,0.0988686,17.3156
6729,9,0.1336,9.07981
6729,10,0.0669782,-1.57712
6729,11,0.0335711,-9.37575
6729,12,0.0146037,-23.9734
6728,1,0.0237636,-22.9203
6728,2,0.0108238,-28.0914
6728,3,0.0186919,-13.4383
6728,4,0.0245463,-8.35782
6728,5,0.057273,5.24525
6728,6,0.0901737,15.1808
6728,7,0.111673,17.9669
6728,8,0.208355,16.2218
6728,9,0.0883027,8.91126
6728,10,0.0577075,3.75226
6728,11,0.03839,-11.1666
6728,12,0.011519,-26.6074
6727,1,0.0313981,-17.6426
6727,2,0.0205731,-13.3044
6727,3,0.0282779,-9.05393
6727,4,0.0352895,-4.21219
6727,5,0.0409015,5.5034
6727,6,0.115208,12.4877
6727,7,0.0769055,19.1968
6727,8,0.0791657,16.4378
6727,9,0.0456737,12.0922
6727,10,0.038518,3.23056
6727,11,0.0584952,-9.91753
6727,12,0.0330043,-21.8616
6726,1,0.0315334,-23.5061
6726,2,0.0264491,-18.5104
6726,3,0.0263919,-11.3637
6726,4,0.0707737,-4.52848
6726,5,0.0332468,4.41826
6726,6,0.0866133,13.6396
6726,7,0.162695,18.2098
6726,8,0.119422,15.7465
6726,9,0.0261888,11.5353
6726,10,0.042384,3.56442
6726,11,0.0330578,-8.80047
6726,12,0.0263017,-25.574
6725,1,0.0248544,-34.3893
6725,2,0.013985,-14.0223
6725,3,0.0354565,-16.0235
6725,4,0.0456604,-3.70496
6725,5,0.0935639,3.52613
6725,6,0.0717567,15.0542
6725,7,0.0440654,18.9049
6725,8,0.0913506,16.8726
6725,9,0.0625699,7.66602
6725,10,0.0470203,2.1275
6725,11,0.034403,-10.0572
6725,12,0.0214054,-28.653
6724,1,0.0278238,-24.6688
6724,2,0.0174212,-21.2739
6724,3,0.0320808,-12.4712
6724,4,0.0237773,-3.41474
6724,5,0.0686538,2.0493
6724,6,0.0684111,11.7109
6724,7,0.104908,16.8706
6724,8,0.0920337,15.2243
6724,9,0.0546028,7.78657
6724,10,0.0464773,2.38846
6724,11,0.0347197,-8.56618
6724,12,0.0270108,-18.9528
6723,1,0.0151371,-24.872
6723,2,0.0276238,-17.573
6723,3,0.0167926,-13.7548
6723,4,0.0329689,-6.31287
6723,5,0.0282962,4.03407
6723,6,0.0519898,11.5383
6723,7,0.0821488,18.0136
6723,8,0.0574803,17.5224
6723,9,0.0554821,9.96738
6723,10,0.0838306,2.31042
6723,11,0.0629875,-7.38155
6723,12,0.0150746,-31.9696
6722,1,0.0266503,-24.5952
6722,2,0.00635352,-34.4597
6722,3,0.0101304,-21.3539
6722,4,0.0453711,-5.34192
6722,5,0.0792432,1.09987
6722,6,0.0440083,16.1026
6722,7,0.0728995,18.0312
6722,8,0.0509902,18.3864
6722,9,0.0325897,9.76417
6722,10,0.0639488,0.808867
6722,11,0.0357152,-7.84075
6722,12,0.0186333,-19.4932
6721,1,0.0266588,-29.2047
6721,2,0.0149379,-26.8953
6721,3,0.0292815,-18.2497
6721,4,0.0323022,-8.21247
6721,5,0.0352233,1.99965
6721,6,0.128884,10.7508
6721,7,0.10137,16.9497
6721,8,0.0595925,17.7167
6721,9,0.0793878,8.58997
6721,10,0.0447807,2.46655
6721,11,0.0336405,-12.3195
6721,12,0.0240115,-29.5275
6720,1,0.0272094,-25.2137
6720,2,0.0231012,-19.8501
6720,3,0.023154,-6.6305
6720,4,0.0340029,-6.37522
6720,5,0.0295896,6.33613
6720,6,0.0596469,14.7368
6720,7,0.0803278,19.3316
6720,8,0.0816797,17.1519
6720,9,0.062732,11.6699
6720,10,0.0886419,2.15909
6720,11,0.0445816,-7.40395
6720,12,0.0187399,-25.8225
6719,1,0.0268783,-32.3367
6719,2,0.0255273,-12.8902
6719,3,0.0237058,-12.9465
6719,4,0.0482621,-4.24283
6719,5,0.0717388,3.07414
6719,6,0.05599,13.3109
6719,7,0.077998,19.7877
6719,8,0.0911718,17.6039
6719,9,0.100154,7.56879
6719,10,0.0464432,2.36142
6719,11,0.0484794,-8.28191
6719,12,0.0405481,-15.2774
6718,1,0.0285577,-25.0842
6718,2,0.0225955,-19.6387
6718,3,0.0254899,-16.6539
6718,4,0.0257595,-2.5933
6718,5,0.044634,1.95442
6718,6,0.12382,12.1628
6718,7,0.158839,18.0017
6718,8,0.131572,15.1613
6718,9,0.0882855,9.59437
6718,10,0.0427194,3.20288
6718,11,0.0457382,-11.0568
6718,12,0.0240484,-25.7347
6717,1,0.0199324,-22.0115
6717,2,0.0251062,-12.1884
6717,3,0.0331512,-11.5778
6717,4,0.0247796,-5.73725
6717,5,0.0517737,7.65422
6717,6,0.100266,12.8546
6717,7,0.0957155,18.469
6717,8,0.12305,15.5168
6717,9,0.0523409,11.6103
6717,10,0.0392096,-0.882844
6717,11,0.0562066,-7.73815
6717,12,0.0120409,-22.3716
6716,1,0.0292132,-22.2016
6716,2,0.0155585,-24.6536
6716,3,0.0303629,-18.2214
6716,4,0.0487981,-2.20109
6716,5,0.061424,9.05528
6716,6,0.104978,14.4692
6716,7,0.100538,19.4523
6716,8,0.0588654,17.9142
6716,9,0.0922524,8.61469
6716,10,0.0339424,0.784606
6716,11,0.0434833,-11.2445
6716,12,0.0257384,-19.2756
6715,1,0.0236957,-30.5797
6715,2,0.0108068,-29.6937
6715,3,0.0274853,-11.3947
6715,4,0.0402884,-2.27653
6715,5,0.0329456,6.92942
6715,6,0.103754,13.1041
6715,7,0.0848141,19.3309
6715,8,0.108569,16.8708
6715,9,0.0791434,7.69672
6715,10,0.0471391,3.55591
6715,11,0.0569011,-9.07747
6715,12,0.0270258,-22.9222
6714,1,0.0306365,-19.9054
6714,2,0.0345119,-23.4812
6714,3,0.0386621,-11.4871
6714,4,0.0259758,-6.29856
6714,5,0.0364546,6.97801
6714,6,0.117563,14.7879
6714,7,0.126213,16.3616
6714,8,0.104427,17.6156
6714,9,0.109201,8.79408
6714,10,0.0280313,4.38437
6714,11,0.0260065,-6.58889
6714,12,0.0199438,-24.6425
6713,1,0.0408138,-29.1001
6713,2,0.0190857,-24.5189
6713,3,0.0276308,-8.79215
6713,4,0.0401532,-2.8306
6713,5,0.0266306,6.12254
6713,6,0.0574364,10.5961
6713,7,0.0893989,19.2629
6713,8,0.0713959,14.5389
6713,9,0.07497,9.5145
6713,10,0.0610451,3.85919
6713,11,0.0458125,-9.76067
6713,12,0.0330576,-21.1632
6712,1,0.0349444,-23.5006
6712,2,0.0194716,-16.3553
6712,3,0.0395166,-15.5494
6712,4,0.0300898,-7.81241
6712,5,0.0409777,2.43855
6712,6,0.107821,10.2955
6712,7,0.103413,17.4993
6712,8,0.0641779,17.3385
6712,9,0.136615,8.63395
6712,10,0.0583238,0.0840445
6712,11,0.0393843,-11.7089
6712,12,0.0393879,-17.8066
6711,1,0.0268193,-29.1203
6711,2,0.0208098,-13.4111
6711,3,0.030038,-19.7616
6711,4,0.0271064,-6.77952
6711,5,0.0501628,6.70152
6711,6,0.0980717,12.5628
6711,7,0.161991,15.7885
6711,8,0.097397,16.4681
6711,9,0.166808,8.171
6711,10,0.0398985,0.697387
6711,11,0.0357365,-19.2899
6711,12,0.0308255,-33.0516
6710,1,0.0322213,-24.2489
6710,2,0.0178248,-26.8532
6710,3,0.0311715,-22.8083
6710,4,0.0397341,-7.18912
6710,5,0.0253262,6.80858
6710,6,0.0377146,13.9076
6710,7,0.171873,17.0797
6710,8,0.117213,17.0988
6710,9,0.0811049,12.1165
6710,10,0.051001,1.62646
6710,11,0.0432675,-7.6643
6710,12,0.029988,-28.1008
6709,1,0.0250961,-25.1533
6709,2,0.0158099,-21.4905
6709,3,0.019331,-15.8904
6709,4,0.0215365,-4.05402
6709,5,0.026052,4.47746
6709,6,0.0659085,13.5446
6709,7,0.149935,16.3984
6709,8,0.165369,16.6761
6709,9,0.173416,8.1258
6709,10,0.0825392,0.300414
6709,11,0.0685341,-11.8034
6709,12,0.0216646,-25.8306
6708,1,0.0124765,-33.8434
6708,2,0.00541479,-32.4813
6708,3,0.0286038,-12.8496
6708,4,0.0429841,-3.60444
6708,5,0.0847773,3.66151
6708,6,0.053759,12.5878
6708,7,0.111912,18.1749
6708,8,0.0955786,16.127
6708,9,0.0475234,8.33244
6708,10,0.0458294,0.425353
6708,11,0.0363414,-16.2428
6708,12,0.0145332,-26.9052
6707,1,0.0295622,-17.3167
6707,2,0.0106411,-23.3811
6707,3,0.018492,-14.2069
6707,4,0.0674241,-3.89976
6707,5,0.0468644,3.1548
6707,6,0.0957569,15.0773
6707,7,0.103373,17.1524
6707,8,0.0727716,15.3571
6707,9,0.056038,9.85737
6707,10,0.0740321,3.00433
6707,11,0.0451694,-10.3693
6707,12,0.0345378,-22.4282
6706,1,0.0389094,-25.2211
6706,2,0.0120623,-26.8057
6706,3,0.0335706,-19.443
6706,4,0.0504057,-8.86304
6706,5,0.0320384,2.20796
6706,6,0.106247,14.4329
6706,7,0.148001,17.5743
6706,8,0.170397,17.5861
6706,9,0.0741827,10.0658
6706,10,0.0308889,1.29596
6706,11,0.0484645,-9.77263
6706,12,0.0240307,-24.0792
6705,1,0.0268838,-22.3828
6705,2,0.0193296,-23.7736
6705,3,0.0320153,-11.3252
6705,4,0.053788,-5.42426
6705,5,0.0330617,1.85957
6705,6,0.034136,10.9643
6705,7,0.109326,17.8679
6705,8,0.112805,16.7933
6705,9,0.071427,9.80708
6705,10,0.0683958,0.317138
6705,11,0.0420809,-8.92699
6705,12,0.0241018,-21.9953
6704,1,0.0199081,-26.5255
6704,2,0.0164327,-21.0987
6704,3,0.0181853,-18.7569
6704,4,0.0237686,-1.42737
6704,5,0.0483884,5.98152
6704,6,0.0941364,15.1189
6704,7,0.106539,17.8852
6704,8,0.10612,17.9701
6704,9,0.0533345,8.0337
6704,10,0.0732714,4.30997
6704,11,0.0484621,-9.26092
6704,12,0.0172029,-26.585
6703,1,0.0264635,-22.8696
6703,2,0.0182882,-18.7487
6703,3,0.020626,-13.2371
6703,4,0.0372457,-8.56229
6703,5,0.0803374,2.56727
6703,6,0.135896,10.9364
6703,7,0.190015,15.8449
6703,8,0.109946,16.1811
6703,9,0.0465495,10.3807
6703,10,0.0725123,-0.771852
6703,11,0.0412698,-8.22222
6703,12,0.0302087,-25.1566
6702,1,0.0366426,-26.8606
6702,2,0.0216225,-22.6988
6702,3,0.0368889,-22.6699
6702,4,0.0410896,-5.99351
6702,5,0.0743901,2.10319
6702,6,0.0322096,11.797
6702,7,0.062826,18.3179
6702,8,0.101967,16.8671
6702,9,0.0762576,8.40388
6702,10,0.0501788,2.49267
6702,11,0.0345407,-11.9178
6702,12,0.0238304,-26.208
6701,1,0.0418456,-20.5932
6701,2,0.0165343,-20.2141
6701,3,0.0475691,-13.6195
6701,4,0.0600301,-7.81296
6701,5,0.0603558,4.20478
6701,6,0.0365728,12.1749
6701,7,0.130183,17.2899
6701,8,0.0877061,13.7699
6701,9,0.0820182,9.86091
6701,10,0.0346683,3.44137
6701,11,0.037506,-8.65728
6701,12,0.0360855,-14.7236
6700,1,0.0226071,-27.0735
6700,2,0.0178537,-20.4561
6700,3,0.0448033,-15.7915
6700,4,0.0467433,-4.86353
6700,5,0.065262,3.0207
6700,6,0.0616862,11.2574
6700,7,0.0800065,16.8511
6700,8,0.110756,17.2176
6700,9,0.0865034,10.621
6700,10,0.0935846,0.65274
6700,11,0.053201,-17.0342
6700,12,0.0281194,-30.1058
6699,1,0.0282171,-29.4281
6699,2,0.0256049,-36.4075
6699,3,0.0124074,-18.1287
6699,4,0.0401721,-4.21619
6699,5,0.0492952,3.89045
6699,6,0.0831714,12.6337
6699,7,0.116111,18.628
6699,8,0.102881,16.3192
6699,9,0.0877448,6.64774
6699,10,0.0359475,2.58453
6699,11,0.0386713,-12.77
6699,12,0.0388971,-25.2091
6698,1,0.0337135,-26.6854
6698,2,0.0224764,-23.7456
6698,3,0.0311933,-22.9489
6698,4,0.0251785,-7.54416
6698,5,0.0742885,3.92411
6698,6,0.0896299,11.0646
6698,7,0.101297,15.0606
6698,8,0.113135,15.4377
6698,9,0.045539,9.13358
6698,10,0.0893359,2.38406
6698,11,0.0386388,-18.0171
6698,12,0.0218546,-20.0196
6697,1,0.0323285,-15.7513
6697,2,0.0138654,-27.5521
6697,3,0.0442756,-13.2212
6697,4,0.0287327,-4.70008
6697,5,0.0884518,3.10127
6697,6,0.112246,14.2263
6697,7,0.122506,17.7349
6697,8,0.0664802,18.0127
6697,9,0.052148,9.69523
6697,10,0.0734189,2.09369
6697,11,0.0671807,-6.13946
6697,12,0.0383881,-21.778
6696,1,0.0266709,-13.9482
6696,2,0.0172552,-19.1382
6696,3,0.0227985,-22.7535
6696,4,0.031971,-5.52094
6696,5,0.0613373,6.27351
6696,6,0.0672409,13.4903
6696,7,0.216373,15.7873
6696,8,0.164236,14.6619
6696,9,0.0562343,11.298
6696,10,0.030362,1.83844
6696,11,0.0474954,-7.86403
6696,12,0.0301259,-20.471
6695,1,0.030753,-20.229
6695,2,0.0228094,-28.1585
6695,3,0.0310668,-18.6638
6695,4,0.0206573,-2.84974
6695,5,0.0460588,3.67607
6695,6,0.0900212,14.0581
6695,7,0.118062,16.9875
6695,8,0.0897528,16.0696
6695,9,0.0396643,8.92536
6695,10,0.0489331,0.553191
6695,11,0.0500623,-12.4154
6695,12,0.0296533,-21.151
6694,1,0.025676,-20.9075
6694,2,0.0216418,-24.4744
6694,3,0.0224373,-7.52878
6694,4,0.0662288,-1.42109
6694,5,0.0361398,7.95677
6694,6,0.0706945,14.0498
6694,7,0.13789,18.4211
6694,8,0.0772346,18.2616
6694,9,0.0577896,9.01493
6694,10,0.0214652,-0.356202
6694,11,0.0283606,-21.5493
6694,12,0.0279795,-22.5236
6693,1,0.0252482,-18.5855
6693,2,0.0205242,-30.9565
6693,3,0.0244769,-16.3174
6693,4,0.0343163,-7.91611
6693,5,0.0627813,1.89378
6693,6,0.105349,9.92101
6693,7,0.0992741,17.5877
6693,8,0.148057,14.7122
6693,9,0.114957,10.1709
6693,10,0.0772403,1.36603
6693,11,0.0613258,-8.01519
6693,12,0.0220573,-21.9212
6692,1,0.0256277,-27.1811
6692,2,0.0175564,-26.6239
6692,3,0.023662,-9.0149
6692,4,0.0429677,-8.0427
6692,5,0.0397968,5.51793
6692,6,0.0972316,14.652
6692,7,0.123501,19.2687
6692,8,0.0616091,18.1842
6692,9,0.0569941,9.33411
6692,10,0.0525603,2.67325
6692,11,0.0297634,-12.2358
6692,12,0.0241517,-28.7069
6691,1,0.0233721,-31.2343
6691,2,0.0288792,-26.9861
6691,3,0.0226347,-15.1844
6691,4,0.0419972,-6.5149
6691,5,0.0434744,5.04033
6691,6,0.130409,13.2146
6691,7,0.131816,18.2622
6691,8,0.0884356,16.3996
6691,9,0.103966,10.3555
6691,10,0.0578775,0.850799
6691,11,0.0377301,-6.3323
6691,12,0.0252711,-21.6345
6690,1,0.0243675,-25.0905
6690,2,0.0170838,-24.6748
6690,3,0.0207125,-6.77891
6690,4,0.0465751,-0.607641
6690,5,0.037974,4.29292
6690,6,0.0424025,14.7917
6690,7,0.103312,19.4279
6690,8,0.134764,17.1914
6690,9,0.0689666,8.28501
6690,10,0.0588047,1.3808
6690,11,0.0525935,-12.8751
6690,12,0.0365804,-18.1642
6689,1,0.0295549,-13.7177
6689,2,0.0161954,-26.8491
6689,3,0.0473034,-16.1143
6689,4,0.0346851,-5.57786
6689,5,0.0573789,2.67857
6689,6,0.088819,10.4076
6689,7,0.118147,17.9792
6689,8,0.0619002,16.1818
6689,9,0.0423991,9.84574
6689,10,0.0699269,2.45047
6689,11,0.0431628,-9.24788
6689,12,0.0301592,-27.421
6688,1,0.0193985,-34.522
6688,2,0.0128182,-19.7898
6688,3,0.0206015,-18.633
6688,4,0.0472311,-4.40577
6688,5,0.0394021,5.55412
6688,6,0.0215447,11.8686
6688,7,0.0550078,20.319
6688,8,0.0567776,19.1862
6688,9,0.113699,8.24125
6688,10,0.0655602,1.73782
6688,11,0.0646905,-10.7759
6688,12,0.0270233,-21.9963
6687,1,0.0281584,-25.175
6687,2,0.0144383,-11.563
6687,3,0.0327446,-17.6711
6687,4,0.0329298,-5.93806
6687,5,0.0443331,5.33586
6687,6,0.117713,10.6145
6687,7,0.0866413,18.0133
6687,8,0.062553,16.9198
6687,9,0.0396618,8.97507
6687,10,0.0480711,3.45233
6687,11,0.0434321,-7.88787
6687,12,0.0142238,-27.1902
6686,1,0.0306929,-23.5835
6686,2,0.0133413,-22.4872
6686,3,0.0213238,-14.2642
6686,4,0.0268084,-2.17536
6686,5,0.051691,7.56224
6686,6,0.0560723,14.1145
6686,7,0.0724077,17.8608
6686,8,0.119341,17.0665
6686,9,0.121918,4.74274
6686,10,0.0471044,0.431121
6686,11,0.0323514,-11.6748
6686,12,0.0372668,-16.5551
6685,1,0.0271869,-31.7321
6685,2,0.0276086,-27.0627
6685,3,0.0360713,-10.8752
6685,4,0.0376211,-1.27192
6685,5,0.0662972,4.84761
6685,6,0.0749148,14.8573
6685,7,0.188851,17.273
6685,8,0.083357,15.5254
6685,9,0.0908137,9.1088
6685,10,0.0682346,-2.34122
6685,11,0.0461348,-17.2682
6685,12,0.0331276,-24.898
6684,1,0.0320384,-22.1239
6684,2,0.0164265,-26.167
6684,3,0.0326885,-14.197
6684,4,0.0416423,-5.51545
6684,5,0.0470509,1.98726
6684,6,0.0908602,10.4057
6684,7,0.0934245,19.1922
6684,8,0.0932826,16.9572
6684,9,0.0433653,8.08183
6684,10,0.0559132,-2.14374
6684,11,0.0253991,-15.6431
6684,12,0.0530949,-26.7988
6683,1,0.0341699,-23.8006
6683,2,0.0208906,-25.1335
6683,3,0.0340771,-19.6824
6683,4,0.0369462,-9.97132
6683,5,0.0666127,0.729382
6683,6,0.140892,10.804
6683,7,0.112607,16.1257
6683,8,0.0954125,16.8699
6683,9,0.0930352,10.8384
6683,10,0.022959,0.904326
6683,11,0.0388074,-13.9537
6683,12,0.016794,-29.2126
6682,1,0.0363797,-19.9766
6682,2,0.0197617,-18.8261
6682,3,0.0386685,-12.1531
6682,4,0.0260631,-4.57346
6682,5,0.0482958,1.90376
6682,6,0.0350368,14.7067
6682,7,0.146751,17.3765
6682,8,0.0492827,16.5213
6682,9,0.103831,6.48008
6682,10,0.0467411,-0.942079
6682,11,0.0314686,-9.21969
6682,12,0.0361433,-25.6186
6681,1,0.0517968,-27.5472
