"years_forcing","months_forcing","precipforc_1","tsaforc_1"
4955,10,0.0281305,-11.508
4955,11,0.0134012,-16.8566
4955,12,0.00699217,-31.4044
4954,1,0.00541819,-33.1671
4954,2,0.00420028,-38.1166
4954,3,0.00970474,-30.3573
4954,4,0.00656425,-21.9455
4954,5,0.00740891,-8.1522
4954,6,0.0241827,3.53057
4954,7,0.0255525,10.8403
4954,8,0.0360189,7.67814
4954,9,0.0247482,2.16421
4954,10,0.0225157,-7.05313
4954,11,0.00358002,-31.4385
4954,12,0.0179597,-28.7189
4953,1,0.00792834,-35.8224
4953,2,0.00739133,-32.4968
4953,3,0.0113025,-27.7858
4953,4,0.00642189,-22.9509
4953,5,0.0142446,-10.4158
4953,6,0.0159039,2.0949
4953,7,0.0298299,7.70731
4953,8,0.0232184,11.8199
4953,9,0.0320425,1.17147
4953,10,0.0186778,-12.6063
4953,11,0.0111691,-27.0286
4953,12,0.00393451,-43.7109
4952,1,0.00810187,-37.1559
4952,2,0.0109377,-37.1388
4952,3,0.00937684,-31.2234
4952,4,0.0133084,-20.4855
4952,5,0.0135335,-10.1237
4952,6,0.0126308,-0.451668
4952,7,0.0285232,8.91556
4952,8,0.0216044,8.6331
4952,9,0.0165524,-1.98386
4952,10,0.0168888,-10.1814
4952,11,0.015823,-18.5933
4952,12,0.010551,-24.5337
4951,1,0.0091567,-29.7905
4951,2,0.0078087,-33.4558
4951,3,0.0125826,-27.7327
4951,4,0.00937778,-20.0653
4951,5,0.00697818,-10.4772
4951,6,0.0186325,2.97308
4951,7,0.0404131,7.408
4951,8,0.0277921,7.65617
4951,9,0.0176807,2.29211
4951,10,0.0165671,-5.55149
4951,11,0.0124297,-27.5226
4951,12,0.00764922,-35.9159
4950,1,0.0089356,-39.2402
4950,2,0.00802091,-31.1992
4950,3,0.00534836,-29.4968
4950,4,0.00896244,-25.6836
4950,5,0.0153002,-7.75575
4950,6,0.0132825,2.69033
4950,7,0.0241769,9.51468
4950,8,0.0241458,8.47904
4950,9,0.0239386,0.791253
4950,10,0.0216151,-8.04367
4950,11,0.0128264,-23.8127
4950,12,0.00665141,-34.0077
4949,1,0.00781959,-32.4019
4949,2,0.00682977,-40.9469
4949,3,0.00706639,-32.8927
4949,4,0.00710704,-24.0081
4949,5,0.0203187,-9.82597
4949,6,0.016688,0.450675
4949,7,0.039852,9.68079
4949,8,0.0339694,8.48325
4949,9,0.0279489,4.26351
4949,10,0.0194447,-8.63501
4949,11,0.00840664,-32.7423
4949,12,0.00296326,-39.1582
4948,1,0.00492897,-42.789
4948,2,0.00669958,-40.6778
4948,3,0.00686523,-33.8847
4948,4,0.0104692,-22.0879
4948,5,0.00862433,-6.48701
4948,6,0.0201527,6.29418
4948,7,0.0399558,9.23691
4948,8,0.031068,7.94904
4948,9,0.0264568,1.62023
4948,10,0.0147494,-9.69584
4948,11,0.00789495,-25.1664
4948,12,0.0082602,-30.7654
4947,1,0.00512211,-37.4639
4947,2,0.00430815,-41.3587
4947,3,0.00675557,-32.2193
4947,4,0.0135005,-22.5153
4947,5,0.012947,-5.53602
4947,6,0.023287,2.69723
4947,7,0.0260624,12.7407
4947,8,0.0400678,7.87772
4947,9,0.0198281,1.76901
4947,10,0.0211711,-9.1352
4947,11,0.0101485,-29.3099
4947,12,0.0087206,-25.4557
4946,1,0.00364607,-41.2615
4946,2,0.00254217,-44.6705
4946,3,0.00828663,-27.5544
4946,4,0.00522131,-22.9481
4946,5,0.0118952,-4.73493
4946,6,0.014389,4.25985
4946,7,0.0304407,12.6057
4946,8,0.0282951,8.74354
4946,9,0.025169,0.999139
4946,10,0.0170879,-9.11405
4946,11,0.0104938,-28.6138
4946,12,0.0134476,-36.8836
4945,1,0.007663,-34.7218
4945,2,0.00778472,-34.6281
4945,3,0.00426112,-30.9202
4945,4,0.00783875,-18.3398
4945,5,0.0125286,-7.05183
4945,6,0.0283698,4.04626
4945,7,0.0171156,11.1431
4945,8,0.033861,8.90189
4945,9,0.0257922,2.41332
4945,10,0.0206402,-2.45401
4945,11,0.0147841,-19.4299
4945,12,0.0110195,-25.1554
4944,1,0.00816794,-25.8877
4944,2,0.010069,-32.0483
4944,3,0.00912134,-22.8849
4944,4,0.0135737,-20.7122
4944,5,0.0110206,-8.75022
4944,6,0.017657,3.10937
4944,7,0.0282714,8.91068
4944,8,0.0324455,8.91282
4944,9,0.0180747,1.48293
4944,10,0.0223972,-10.3163
4944,11,0.00732693,-19.7701
4944,12,0.00492746,-39.0689
4943,1,0.00353526,-29.7143
4943,2,0.00510503,-34.9645
4943,3,0.00715948,-28.6149
4943,4,0.00908369,-15.4127
4943,5,0.0088141,-9.9756
4943,6,0.0148837,4.0136
4943,7,0.0316274,9.53629
4943,8,0.0486179,8.56815
4943,9,0.0225472,1.21505
4943,10,0.0231034,-5.49317
4943,11,0.014011,-14.7489
4943,12,0.0106595,-26.0733
4942,1,0.00665226,-42.6868
4942,2,0.00667864,-38.7991
4942,3,0.00310541,-34.921
4942,4,0.0104681,-21.6059
4942,5,0.0111848,-7.21427
4942,6,0.0160209,3.63607
4942,7,0.0249963,13.3506
4942,8,0.0293231,8.48747
4942,9,0.023608,1.98342
4942,10,0.0126055,-16.1733
4942,11,0.0124513,-20.0089
4942,12,0.00791003,-26.0266
4941,1,0.0064736,-36.622
4941,2,0.00630332,-45.3901
4941,3,0.00858812,-34.9732
4941,4,0.00683595,-20.0492
4941,5,0.00938969,-9.78581
4941,6,0.0203515,2.49706
4941,7,0.02222,12.1381
4941,8,0.025647,8.95756
4941,9,0.0266692,2.10537
4941,10,0.0240804,-5.05219
4941,11,0.0110663,-25.3122
4941,12,0.0102146,-28.5619
4940,1,0.00999968,-30.6027
4940,2,0.0085995,-29.4366
4940,3,0.00746463,-31.2143
4940,4,0.00983808,-25.9762
4940,5,0.00773361,-11.7181
4940,6,0.0215412,1.78966
4940,7,0.0312705,8.77564
4940,8,0.0250866,9.96552
4940,9,0.01497,1.41283
4940,10,0.0234857,-9.26621
4940,11,0.0106111,-17.3734
4940,12,0.00930843,-28.5033
4939,1,0.00348322,-41.7113
4939,2,0.00792171,-38.1748
4939,3,0.00591873,-35.0898
4939,4,0.00880322,-25.2412
4939,5,0.0122428,-9.66078
4939,6,0.0150761,1.07339
4939,7,0.0329102,9.41007
4939,8,0.030941,9.22205
4939,9,0.0318191,-0.774451
4939,10,0.018721,-10.952
4939,11,0.0116476,-18.3611
4939,12,0.0117259,-24.1836
4938,1,0.00556406,-35.421
4938,2,0.0044705,-39.5112
4938,3,0.00755869,-33.7276
4938,4,0.00870543,-22.4159
4938,5,0.00851177,-7.56626
4938,6,0.0243668,2.42471
4938,7,0.037031,11.4297
4938,8,0.0274808,7.86546
4938,9,0.0265362,2.0797
4938,10,0.0218506,-10.4494
4938,11,0.0102184,-20.2943
4938,12,0.0106703,-23.719
4937,1,0.00582719,-33.6651
4937,2,0.0029285,-32.8448
4937,3,0.00970852,-17.7287
4937,4,0.0115575,-23.9852
4937,5,0.0108179,-11.9402
4937,6,0.0194105,-0.263161
4937,7,0.046201,10.1078
4937,8,0.0386237,8.15675
4937,9,0.018867,-2.19642
4937,10,0.015441,-15.6064
4937,11,0.0131164,-28.0627
4937,12,0.00851562,-33.7218
4936,1,0.005748,-41.7455
4936,2,0.0133286,-26.4441
4936,3,0.0085547,-27.1744
4936,4,0.0105299,-21.6427
4936,5,0.0131272,-8.44453
4936,6,0.0146417,1.1108
4936,7,0.0234819,9.73603
4936,8,0.0296342,9.89622
4936,9,0.0224315,0.952752
4936,10,0.0209432,-10.1119
4936,11,0.0168346,-26.3245
4936,12,0.00838761,-33.3538
4935,1,0.00686098,-35.243
4935,2,0.00600077,-36.1842
4935,3,0.0138023,-34.8668
4935,4,0.0102477,-20.2993
4935,5,0.0113155,-6.68632
4935,6,0.0284392,2.87517
4935,7,0.0309006,14.227
4935,8,0.0226075,9.22474
4935,9,0.021998,1.86428
4935,10,0.0207451,-9.01813
4935,11,0.00894275,-25.5283
4935,12,0.00566805,-28.4149
4934,1,0.00783931,-34.1062
4934,2,0.00319918,-42.3294
4934,3,0.00722294,-27.3517
4934,4,0.00958064,-18.5666
4934,5,0.0102118,-8.44245
4934,6,0.0279222,2.92528
4934,7,0.0465886,10.5364
4934,8,0.0416549,9.93873
4934,9,0.028665,-0.576423
4934,10,0.0162238,-13.2688
4934,11,0.00696361,-20.4873
4934,12,0.00657861,-37.6669
4933,1,0.00375125,-38.2107
4933,2,0.00553699,-32.6125
4933,3,0.00792586,-25.4552
4933,4,0.00874648,-20.6221
4933,5,0.0133845,-6.15241
4933,6,0.0202721,4.26675
4933,7,0.0193759,11.0386
4933,8,0.0250133,8.63667
4933,9,0.0333001,-0.834663
4933,10,0.0165862,-5.78391
4933,11,0.00797508,-27.4899
4933,12,0.0106987,-26.8357
4932,1,0.0078596,-37.6375
4932,2,0.0109058,-34.5266
4932,3,0.00756936,-33.3398
4932,4,0.0120318,-17.6825
4932,5,0.0125183,-9.96082
4932,6,0.0168224,-1.74479
4932,7,0.0512664,8.9397
4932,8,0.0392778,6.88868
4932,9,0.0175349,0.652245
4932,10,0.0170916,-6.61466
4932,11,0.00841732,-22.1536
4932,12,0.00988804,-21.2209
4931,1,0.00544317,-34.0735
4931,2,0.00776729,-36.7706
4931,3,0.00581521,-33.195
4931,4,0.0108113,-21.1977
4931,5,0.00875219,-8.40666
4931,6,0.017039,3.9707
4931,7,0.0328506,8.27598
4931,8,0.0194325,7.89695
4931,9,0.0255769,-0.495277
4931,10,0.020968,-6.23206
4931,11,0.0127879,-25.4818
4931,12,0.00528046,-34.7574
4930,1,0.00567663,-39.5851
4930,2,0.00250888,-39.4621
4930,3,0.00463252,-35.9369
4930,4,0.00795084,-22.2502
4930,5,0.0126129,-6.20207
4930,6,0.0206932,3.27969
4930,7,0.0513601,11.8504
4930,8,0.0204428,9.47099
4930,9,0.0477085,3.56945
4930,10,0.016046,-11.5238
4930,11,0.0100302,-21.9457
4930,12,0.00755737,-29.7227
4929,1,0.0112068,-32.164
4929,2,0.00398493,-45.475
4929,3,0.0144317,-31.8694
4929,4,0.00752745,-24.404
4929,5,0.0108802,-6.58988
4929,6,0.0192258,4.08459
4929,7,0.0269371,12.4796
4929,8,0.0265769,7.6869
4929,9,0.0284295,-0.762519
4929,10,0.0182794,-15.6436
4929,11,0.00919416,-25.6235
4929,12,0.0107329,-23.4903
4928,1,0.0051294,-36.732
4928,2,0.0108614,-32.5035
4928,3,0.00540842,-33.5185
4928,4,0.00786466,-21.7751
4928,5,0.00853465,-6.87248
4928,6,0.0207561,3.76693
4928,7,0.0268347,9.08454
4928,8,0.031642,9.13059
4928,9,0.023336,1.82986
4928,10,0.0114514,-13.682
4928,11,0.0160503,-18.9328
4928,12,0.0123583,-33.9455
4927,1,0.00835869,-38.4923
4927,2,0.00885226,-28.973
4927,3,0.00482196,-32.6668
4927,4,0.00608321,-22.2908
4927,5,0.0119757,-9.34385
4927,6,0.0197576,4.67608
4927,7,0.0237292,11.5584
4927,8,0.032936,8.47736
4927,9,0.021541,1.28109
4927,10,0.0116547,-25.366
4927,11,0.013709,-22.6211
4927,12,0.0125436,-30.2767
4926,1,0.00971444,-29.7669
4926,2,0.00488903,-33.6888
4926,3,0.0134689,-31.3237
4926,4,0.0123264,-18.5186
4926,5,0.0107171,-7.17967
4926,6,0.0104811,2.56939
4926,7,0.0194927,10.3657
4926,8,0.0352623,9.59629
4926,9,0.0323032,2.42663
4926,10,0.0211697,-7.9592
4926,11,0.00786322,-30.1852
4926,12,0.0114597,-25.7892
4925,1,0.00661316,-36.9638
4925,2,0.00481252,-37.6691
4925,3,0.00638905,-28.841
4925,4,0.00922608,-24.4145
4925,5,0.0103259,-8.96797
4925,6,0.0205653,3.61886
4925,7,0.0292451,10.1749
4925,8,0.0322115,7.1103
4925,9,0.0247374,0.788293
4925,10,0.0154966,-19.062
4925,11,0.01033,-21.1701
4925,12,0.0089587,-21.5603
4924,1,0.0117113,-32.0525
4924,2,0.00560516,-35.1138
4924,3,0.00751701,-27.9139
4924,4,0.0124689,-20.9927
4924,5,0.00970231,-10.1957
4924,6,0.0188229,0.785392
4924,7,0.0258017,10.193
4924,8,0.0192101,8.77317
4924,9,0.0358597,0.99627
4924,10,0.0157708,-8.56598
4924,11,0.00848467,-30.0792
4924,12,0.00741328,-32.1073
4923,1,0.00534361,-32.5824
4923,2,0.00565551,-35.3577
4923,3,0.00388854,-30.5258
4923,4,0.00652325,-22.5283
4923,5,0.0081297,-11.1477
4923,6,0.0164585,2.32458
4923,7,0.0213479,10.8626
4923,8,0.0320074,10.388
4923,9,0.025023,1.88708
4923,10,0.0188549,-5.30695
4923,11,0.0139113,-18.6495
4923,12,0.00712748,-27.6866
4922,1,0.0110936,-31.6544
4922,2,0.0109244,-33.9685
4922,3,0.0116345,-22.046
4922,4,0.00634815,-22.1315
4922,5,0.0125337,-9.02934
4922,6,0.0214279,3.43957
4922,7,0.0380058,10.0283
4922,8,0.0308987,8.92594
4922,9,0.0188494,1.78146
4922,10,0.0262454,-9.9762
4922,11,0.0124998,-27.7563
4922,12,0.00782745,-34.058
4921,1,0.0103433,-34.3153
4921,2,0.00607823,-38.9403
4921,3,0.00764269,-28.3125
4921,4,0.00790723,-19.6008
4921,5,0.0146611,-10.0646
4921,6,0.0197419,2.19424
4921,7,0.0522636,7.54072
4921,8,0.0262935,8.96067
4921,9,0.0166778,-0.277412
4921,10,0.0189506,-7.24512
4921,11,0.010268,-23.2813
4921,12,0.0104326,-37.1774
4920,1,0.00627219,-37.2274
4920,2,0.00827069,-34.8521
4920,3,0.0107368,-30.3467
4920,4,0.00736374,-18.4123
4920,5,0.0118509,-12.762
4920,6,0.0181008,1.96203
4920,7,0.0367193,10.456
4920,8,0.0313447,8.60032
4920,9,0.0219797,1.99343
4920,10,0.0136918,-18.4947
4920,11,0.00732634,-25.2794
4920,12,0.00552163,-27.3301
4919,1,0.00794167,-31.6239
4919,2,0.0072215,-29.2733
4919,3,0.010565,-30.5227
4919,4,0.00516051,-26.862
4919,5,0.0129604,-9.253
4919,6,0.0182092,2.47741
4919,7,0.0287874,9.22758
4919,8,0.0210913,11.0836
4919,9,0.0286204,4.15203
4919,10,0.025818,-5.60904
4919,11,0.00796876,-26.9962
4919,12,0.00764905,-27.4807
4918,1,0.00664774,-29.477
4918,2,0.0042528,-35.1394
4918,3,0.0101181,-31.8222
4918,4,0.00662908,-21.6984
4918,5,0.0118342,-4.52934
4918,6,0.0163162,6.32018
4918,7,0.0320004,9.52726
4918,8,0.0355176,9.11372
4918,9,0.0292104,3.43099
4918,10,0.0154643,-5.87021
4918,11,0.00980868,-25.4811
4918,12,0.0081214,-29.6364
4917,1,0.00688687,-29.9422
4917,2,0.00657924,-30.0234
4917,3,0.00715851,-31.8111
4917,4,0.00817632,-16.7754
4917,5,0.0159851,-6.21531
4917,6,0.0153727,4.84325
4917,7,0.0363663,8.47553
4917,8,0.0402905,9.88795
4917,9,0.0337166,2.80248
4917,10,0.0196711,-12.4443
4917,11,0.00667939,-29.8846
4917,12,0.01001,-32.009
4916,1,0.00756743,-29.1971
4916,2,0.009072,-24.7313
4916,3,0.00348396,-36.752
4916,4,0.0110096,-20.012
4916,5,0.00775825,-11.1663
4916,6,0.0205433,2.50243
4916,7,0.0347948,10.0782
4916,8,0.0425408,8.44865
4916,9,0.0257645,2.27868
4916,10,0.020277,-11.613
4916,11,0.00983453,-20.0329
4916,12,0.00852352,-24.1598
4915,1,0.0059844,-31.0906
4915,2,0.00731002,-32.7487
4915,3,0.00860499,-30.6424
4915,4,0.00694817,-23.9439
4915,5,0.00726933,-9.92524
4915,6,0.0139165,6.36843
4915,7,0.0249305,11.6808
4915,8,0.0308371,8.19557
4915,9,0.018184,1.80947
4915,10,0.0286453,-3.47705
4915,11,0.00669971,-17.1477
4915,12,0.0104362,-22.7624
4914,1,0.00632657,-30.9752
4914,2,0.0109428,-31.4928
4914,3,0.0122788,-25.8153
4914,4,0.00623774,-25.5821
4914,5,0.0092211,-7.44154
4914,6,0.0123944,3.96734
4914,7,0.0177115,13.9171
4914,8,0.0170518,10.8775
4914,9,0.0324118,0.671502
4914,10,0.0141074,-13.1329
4914,11,0.00898787,-25.949
4914,12,0.00915006,-32.1631
4913,1,0.00779212,-38.686
4913,2,0.0104134,-30.0457
4913,3,0.0069947,-27.6423
4913,4,0.0102563,-21.2683
4913,5,0.00696106,-10.0796
4913,6,0.0330405,2.40014
4913,7,0.0358772,9.59586
4913,8,0.0424909,9.10423
4913,9,0.0222589,-1.59455
4913,10,0.0196658,-22.5436
4913,11,0.0112963,-30.0998
4913,12,0.0180236,-26.9717
4912,1,0.00453788,-31.3607
4912,2,0.0118344,-32.5407
4912,3,0.00783627,-26.1613
4912,4,0.0106487,-19.1605
4912,5,0.0104543,-5.67823
4912,6,0.0185764,6.00701
4912,7,0.0357268,10.0368
4912,8,0.0297873,8.70719
4912,9,0.0267285,0.825097
4912,10,0.0190649,-5.47602
4912,11,0.00980853,-26.6144
4912,12,0.00705878,-32.7348
4911,1,0.0068391,-36.5694
4911,2,0.0104838,-37.8371
4911,3,0.00880135,-30.3937
4911,4,0.0103817,-26.0153
4911,5,0.011757,-7.62623
4911,6,0.018033,1.7596
4911,7,0.0237499,7.67301
4911,8,0.0330748,7.45951
4911,9,0.0305939,-0.232124
4911,10,0.0234559,-16.0506
4911,11,0.00399393,-35.7934
4911,12,0.00514412,-45.5848
4910,1,0.016399,-35.1186
4910,2,0.00977751,-32.8937
4910,3,0.0130868,-24.19
4910,4,0.0137044,-17.9367
4910,5,0.0136144,-9.65031
4910,6,0.0240842,1.78585
4910,7,0.0253759,9.06782
4910,8,0.0351772,8.90318
4910,9,0.0243586,3.14529
4910,10,0.0200213,-7.19446
4910,11,0.0184845,-23.4706
4910,12,0.00732659,-28.1186
4909,1,0.00746742,-31.7884
4909,2,0.0122009,-33.0728
4909,3,0.00721239,-34.2033
4909,4,0.0113699,-15.3657
4909,5,0.0103796,-5.50968
4909,6,0.0147218,2.95531
4909,7,0.0287098,8.84177
4909,8,0.0292771,6.77799
4909,9,0.0311581,0.328545
4909,10,0.0166129,-10.8641
4909,11,0.0147592,-27.36
4909,12,0.011455,-30.7262
4908,1,0.00551289,-38.5314
4908,2,0.0123601,-34.527
4908,3,0.00674769,-27.4674
4908,4,0.00591099,-23.8899
4908,5,0.00779379,-9.05149
4908,6,0.0196778,4.82052
4908,7,0.0503155,10.1159
4908,8,0.0294862,7.87165
4908,9,0.0244513,-2.78925
4908,10,0.0148355,-19.8438
4908,11,0.0106329,-20.1438
4908,12,0.0148358,-28.9931
4907,1,0.00152723,-44.7172
4907,2,0.00201105,-43.3149
4907,3,0.0074865,-30.9602
4907,4,0.00891364,-15.2916
4907,5,0.0100744,-7.36616
4907,6,0.0236634,3.9374
4907,7,0.0437472,9.47303
4907,8,0.0589453,8.72456
4907,9,0.029708,1.5519
4907,10,0.0200354,-7.17554
4907,11,0.00535201,-28.7854
4907,12,0.0116957,-25.9154
4906,1,0.00779468,-36.9104
4906,2,0.00698818,-33.3551
4906,3,0.0060931,-29.6689
4906,4,0.00724576,-16.4374
4906,5,0.00962648,-5.41404
4906,6,0.0239713,6.79269
4906,7,0.0200839,12.8386
4906,8,0.0316083,10.0678
4906,9,0.0295923,4.10513
4906,10,0.0215492,-9.94483
4906,11,0.0108832,-22.2487
4906,12,0.00666675,-29.0512
4905,1,0.00346618,-33.9708
4905,2,0.0099482,-28.1916
4905,3,0.00702731,-29.3806
4905,4,0.00915806,-20.0356
4905,5,0.00923957,-6.72422
4905,6,0.0203885,4.05761
4905,7,0.0367059,11.4957
4905,8,0.0338726,9.24342
4905,9,0.0254894,3.04165
4905,10,0.0198471,-2.87204
4905,11,0.00991686,-24.0101
4905,12,0.00674126,-27.9353
4904,1,0.0105225,-32.3424
4904,2,0.00842975,-24.9306
4904,3,0.00772512,-28.1625
4904,4,0.00955525,-19.2883
4904,5,0.00818838,-9.63252
4904,6,0.0298848,2.2709
4904,7,0.0289167,9.43683
4904,8,0.0298956,6.85572
4904,9,0.0235264,-1.59186
4904,10,0.0139682,-9.12482
4904,11,0.00518775,-33.6854
4904,12,0.011122,-31.7189
4903,1,0.00554091,-35.8811
4903,2,0.0105909,-39.9378
4903,3,0.00450919,-34.6708
4903,4,0.0103062,-19.355
4903,5,0.00951654,-9.74876
4903,6,0.0208693,2.76528
4903,7,0.0237694,10.1668
4903,8,0.0284204,7.6211
4903,9,0.0212316,1.43853
4903,10,0.0145935,-6.94092
4903,11,0.00895092,-25.245
4903,12,0.00972122,-32.2823
4902,1,0.00826649,-36.9117
4902,2,0.00703814,-37.3846
4902,3,0.00718867,-32.8517
4902,4,0.00852349,-20.9356
4902,5,0.010394,-7.1641
4902,6,0.020277,5.51369
4902,7,0.0255594,9.54563
4902,8,0.0185474,7.92362
4902,9,0.0248407,2.36065
4902,10,0.0192217,-8.92096
4902,11,0.0108227,-32.4542
4902,12,0.00881807,-27.1522
4901,1,0.0101341,-32.0188
4901,2,0.0126839,-29.1086
4901,3,0.00695643,-34.9331
4901,4,0.00785603,-22.3568
4901,5,0.00779045,-9.0402
4901,6,0.0223104,1.78628
4901,7,0.0339173,9.02118
4901,8,0.0347766,8.58033
4901,9,0.0289946,-0.607063
4901,10,0.0284581,-13.9028
4901,11,0.0187316,-25.6247
4901,12,0.00281688,-41.0026
4900,1,0.00600956,-33.8382
4900,2,0.00286785,-41.8674
4900,3,0.00857279,-32.1423
4900,4,0.00953579,-18.7974
4900,5,0.0115867,-6.96473
4900,6,0.0217291,2.31811
4900,7,0.0420286,11.9216
4900,8,0.0360438,8.39829
4900,9,0.0203087,-0.56443
4900,10,0.024185,-14.019
4900,11,0.0157309,-22.4942
4900,12,0.0185101,-27.0279
4899,1,0.00472636,-42.2843
4899,2,0.00666966,-33.5779
4899,3,0.00931785,-25.1635
4899,4,0.00546275,-22.7238
4899,5,0.0124256,-10.8467
4899,6,0.0190269,-0.489754
4899,7,0.0177815,10.1816
4899,8,0.025871,10.2366
4899,9,0.0369016,0.407677
4899,10,0.0157771,-15.0266
4899,11,0.0100637,-30.1235
4899,12,0.0111926,-31.0942
4898,1,0.005683,-34.0413
4898,2,0.0059758,-31.9829
4898,3,0.00882443,-16.0779
4898,4,0.00949105,-20.4283
4898,5,0.0108644,-9.13743
4898,6,0.0181424,2.14956
4898,7,0.0312998,9.73972
4898,8,0.0373547,9.0854
4898,9,0.0221322,-1.31147
4898,10,0.0145675,-17.1741
4898,11,0.00707914,-32.0172
4898,12,0.0090326,-34.2174
4897,1,0.00487502,-39.3488
4897,2,0.00484584,-43.6458
4897,3,0.0147173,-25.6862
4897,4,0.0108131,-21.4934
4897,5,0.00999057,-7.45677
4897,6,0.0230823,3.48574
4897,7,0.030656,8.58396
4897,8,0.028131,7.80869
4897,9,0.0256123,-1.84425
4897,10,0.0212535,-18.1892
4897,11,0.0114152,-27.1601
4897,12,0.00435425,-43.1945
4896,1,0.00794968,-38.0444
4896,2,0.0113837,-37.7454
4896,3,0.00669353,-29.4845
4896,4,0.00887752,-21.1599
4896,5,0.0128005,-9.56001
4896,6,0.0171992,4.57598
4896,7,0.019738,12.626
4896,8,0.0203306,10.8959
4896,9,0.0171713,2.66125
4896,10,0.0202805,-7.52936
4896,11,0.00744994,-25.5811
4896,12,0.00625573,-34.2486
4895,1,0.00539863,-40.0038
4895,2,0.0091385,-35.5773
4895,3,0.00426798,-32.5086
4895,4,0.0046433,-26.5413
4895,5,0.0102866,-9.92246
4895,6,0.0221742,3.78655
4895,7,0.0501745,11.1889
4895,8,0.0365739,8.96369
4895,9,0.0387597,-1.46351
4895,10,0.0240939,-14.6848
4895,11,0.00853581,-31.9028
4895,12,0.00872433,-33.7734
4894,1,0.00667999,-36.2715
4894,2,0.00269195,-41.0615
4894,3,0.0115217,-30.2289
4894,4,0.00607505,-27.3783
4894,5,0.0110883,-7.09867
4894,6,0.0299451,1.32009
4894,7,0.0212101,8.59458
4894,8,0.0338423,8.99195
4894,9,0.0244445,-0.552253
4894,10,0.0167979,-7.04645
4894,11,0.00965599,-21.4056
4894,12,0.0103592,-27.388
4893,1,0.00405962,-42.3537
4893,2,0.00494724,-42.9852
4893,3,0.0056621,-33.4398
4893,4,0.00919981,-23.2283
4893,5,0.0101576,-9.80549
4893,6,0.0273476,1.86123
4893,7,0.0270241,8.02463
4893,8,0.04725,7.89256
4893,9,0.0328464,0.290185
4893,10,0.025846,-11.1485
4893,11,0.0083819,-25.0084
4893,12,0.00849583,-34.9477
4892,1,0.00605801,-36.3664
4892,2,0.00775277,-37.5361
4892,3,0.00727422,-31.699
4892,4,0.0138344,-18.8191
4892,5,0.00796941,-11.3793
4892,6,0.0150524,0.609794
4892,7,0.0193653,9.72251
4892,8,0.0220094,9.90989
4892,9,0.0200137,-1.48951
4892,10,0.012946,-10.3263
4892,11,0.0069583,-26.1905
4892,12,0.00892741,-31.3227
4891,1,0.0104272,-29.4523
4891,2,0.00878739,-32.8085
4891,3,0.0120605,-23.4154
4891,4,0.00754744,-14.2799
4891,5,0.0150708,-5.61497
4891,6,0.0184323,3.95455
4891,7,0.030085,9.11841
4891,8,0.0300594,8.86686
4891,9,0.0213763,1.57958
4891,10,0.0176005,-12.9459
4891,11,0.0106318,-28.0431
4891,12,0.00370674,-41.2923
4890,1,0.00717866,-30.5211
4890,2,0.00686959,-37.0689
4890,3,0.00874352,-33.4868
4890,4,0.00955564,-24.1189
4890,5,0.0112266,-8.59342
4890,6,0.0139047,1.64535
4890,7,0.0440184,11.1557
4890,8,0.0309954,9.89686
4890,9,0.0300595,4.84808
4890,10,0.0211689,-8.29096
4890,11,0.0127207,-19.9689
4890,12,0.0119467,-29.0308
4889,1,0.0066063,-33.8116
4889,2,0.00655734,-39.7726
4889,3,0.00926563,-31.6232
4889,4,0.00786368,-23.0189
4889,5,0.0139185,-9.53672
4889,6,0.0212295,0.848197
4889,7,0.0284925,10.2509
4889,8,0.0438905,7.12586
4889,9,0.0251473,0.171624
4889,10,0.0154968,-5.68747
4889,11,0.0104764,-24.9975
4889,12,0.00554258,-34.7952
4888,1,0.0029142,-39.5215
4888,2,0.00763229,-35.2954
4888,3,0.0166079,-25.5844
4888,4,0.0121461,-20.5774
4888,5,0.0100693,-10.6987
4888,6,0.0183739,2.39754
4888,7,0.015991,10.2165
4888,8,0.0212599,8.60841
4888,9,0.0213336,-0.491065
4888,10,0.0136419,-9.48767
4888,11,0.0123273,-21.3303
4888,12,0.0105429,-28.9084
4887,1,0.00632152,-36.0681
4887,2,0.00631456,-39.8656
4887,3,0.00538953,-28.169
4887,4,0.00890645,-17.8608
4887,5,0.0130641,-8.95188
4887,6,0.0151638,2.59484
4887,7,0.0293557,8.47791
4887,8,0.0301934,7.61863
4887,9,0.019682,-0.468848
4887,10,0.0168679,-4.11777
4887,11,0.00709922,-32.4351
4887,12,0.00366543,-39.6203
4886,1,0.00459691,-32.4305
4886,2,0.00571888,-36.5927
4886,3,0.00636471,-33.3457
4886,4,0.0116707,-17.559
4886,5,0.0143554,-7.01148
4886,6,0.0215795,2.36993
4886,7,0.0344444,9.67881
4886,8,0.0438378,8.05244
4886,9,0.0198823,-0.390052
4886,10,0.0107348,-14.8167
4886,11,0.0120891,-29.3711
4886,12,0.0106067,-32.0755
4885,1,0.00201617,-41.4184
4885,2,0.00857598,-32.507
4885,3,0.00882675,-31.7362
4885,4,0.00662856,-23.3485
4885,5,0.00810975,-7.28257
4885,6,0.019069,4.06216
4885,7,0.0322032,9.87028
4885,8,0.0368711,7.25169
4885,9,0.016077,3.03512
4885,10,0.0208112,-12.7675
4885,11,0.00616987,-32.5023
4885,12,0.00710608,-35.9402
