"years_forcing","months_forcing","precipforc_1","tsaforc_1"
7082,7,0.035342,11.6493
7082,8,0.0305629,13.4725
7082,9,0.0235774,2.52498
7082,10,0.0274075,-4.81665
7082,11,0.0114716,-29.8906
7082,12,0.0115409,-29.1664
7081,1,0.00722044,-29.5926
7081,2,0.0105994,-28.0266
7081,3,0.0134344,-20.3911
7081,4,0.0156001,-16.5373
7081,5,0.0165798,-3.83525
7081,6,0.035857,6.78449
7081,7,0.0164552,13.4092
7081,8,0.0315653,10.264
7081,9,0.0333721,2.63405
7081,10,0.0157489,-12.1985
7081,11,0.0109397,-17.8311
7081,12,0.0124439,-28.9642
7080,1,0.00696062,-35.2045
7080,2,0.00351491,-40.6935
7080,3,0.0131231,-24.7862
7080,4,0.0114415,-19.9356
7080,5,0.0136114,-5.24528
7080,6,0.0201784,7.56314
7080,7,0.0330685,12.9898
7080,8,0.0275971,9.89215
7080,9,0.0179765,3.50502
7080,10,0.0114685,-17.4571
7080,11,0.00926777,-25.066
7080,12,0.00907292,-34.3643
7079,1,0.00974455,-38.6691
7079,2,0.0058732,-29.0261
7079,3,0.0129255,-25.5508
7079,4,0.00928641,-22.1803
7079,5,0.0123492,-7.10215
7079,6,0.0321378,6.06739
7079,7,0.045023,13.7501
7079,8,0.0383155,13.2449
7079,9,0.0339122,2.76168
7079,10,0.0209022,-11.8893
7079,11,0.0157251,-25.2033
7079,12,0.0047496,-34.2778
7078,1,0.0115908,-32.886
7078,2,0.0100001,-29.742
7078,3,0.0093617,-27.9448
7078,4,0.00871029,-12.6025
7078,5,0.00825467,-7.00856
7078,6,0.0232975,7.5893
7078,7,0.0245891,13.9711
7078,8,0.0297821,11.0868
7078,9,0.0226359,3.93868
7078,10,0.0280869,-11.5795
7078,11,0.014181,-24.2606
7078,12,0.00896095,-31.0889
7077,1,0.0126914,-30.2394
7077,2,0.0116207,-34.2608
7077,3,0.0130163,-31.206
7077,4,0.0120492,-19.5526
7077,5,0.0146047,-8.63783
7077,6,0.0243596,4.70774
7077,7,0.0252207,11.7055
7077,8,0.0384465,10.9333
7077,9,0.0252181,5.62639
7077,10,0.0204088,-5.79028
7077,11,0.0130137,-15.5385
7077,12,0.0124337,-34.4217
7076,1,0.00896169,-33.5123
7076,2,0.00695268,-39.2905
7076,3,0.00777375,-31.8932
7076,4,0.0100818,-14.7292
7076,5,0.0139183,-5.12214
7076,6,0.0276273,6.95252
7076,7,0.0479049,14.1269
7076,8,0.0330213,11.1387
7076,9,0.0328476,2.07756
7076,10,0.0161807,-8.28537
7076,11,0.0156724,-25.2924
7076,12,0.0103646,-23.7718
7075,1,0.00768487,-28.0238
7075,2,0.00497843,-35.6303
7075,3,0.0117815,-25.2349
7075,4,0.00712455,-25.3472
7075,5,0.0135101,-4.17561
7075,6,0.0321102,6.3812
7075,7,0.0326329,12.614
7075,8,0.0362056,8.775
7075,9,0.0310161,2.2647
7075,10,0.0234281,-13.2003
7075,11,0.0128692,-22.3105
7075,12,0.0103077,-30.5558
7074,1,0.00960126,-33.9391
7074,2,0.0130562,-29.6284
7074,3,0.0141135,-27.8839
7074,4,0.00992513,-15.1682
7074,5,0.0123219,-3.30162
7074,6,0.0434981,5.31128
7074,7,0.0262336,11.9973
7074,8,0.0295841,10.2211
7074,9,0.0369103,-1.34892
7074,10,0.026189,-12.2672
7074,11,0.0109419,-26.4115
7074,12,0.0130854,-27.2448
7073,1,0.0064423,-37.1595
7073,2,0.0103892,-25.2524
7073,3,0.00809791,-31.8562
7073,4,0.00999605,-17.6761
7073,5,0.0100502,-4.44435
7073,6,0.0247333,5.1446
7073,7,0.0376209,14.5625
7073,8,0.0366058,11.7967
7073,9,0.03951,4.0533
7073,10,0.0171677,-8.6672
7073,11,0.012458,-17.0136
7073,12,0.00737089,-29.3175
7072,1,0.0100902,-34.6628
7072,2,0.00645066,-32.6808
7072,3,0.00545211,-29.4875
7072,4,0.00743637,-22.6878
7072,5,0.0122893,-6.261
7072,6,0.0283477,7.56305
7072,7,0.0237534,14.1799
7072,8,0.0439838,10.209
7072,9,0.0357393,2.40667
7072,10,0.0216593,-8.50857
7072,11,0.0139725,-23.5556
7072,12,0.0124094,-21.3974
7071,1,0.0116627,-31.4219
7071,2,0.00655005,-37.2083
7071,3,0.0113163,-29.3303
7071,4,0.00882326,-13.6222
7071,5,0.0102435,-6.71327
7071,6,0.0256319,5.51145
7071,7,0.0335798,12.3206
7071,8,0.0312405,10.626
7071,9,0.0314484,1.415
7071,10,0.0217526,-15.394
7071,11,0.0105087,-30.183
7071,12,0.010004,-34.5507
7070,1,0.00798173,-39.2393
7070,2,0.00786707,-34.7218
7070,3,0.015021,-25.4829
7070,4,0.0144643,-21.2992
7070,5,0.0121796,-7.09904
7070,6,0.0201848,4.92823
7070,7,0.0343818,11.9798
7070,8,0.024601,11.4094
7070,9,0.0280263,2.78063
7070,10,0.0170181,-8.85623
7070,11,0.0104264,-25.4597
7070,12,0.00398944,-40.4046
7069,1,0.00426408,-44.1058
7069,2,0.00966631,-36.1635
7069,3,0.0115255,-35.4054
7069,4,0.00807212,-18.1823
7069,5,0.0132288,-5.04307
7069,6,0.0242014,8.00733
7069,7,0.0315503,14.8403
7069,8,0.0295675,11.4399
7069,9,0.0263194,3.29638
7069,10,0.0218035,-6.06622
7069,11,0.013294,-15.5683
7069,12,0.00729331,-37.6492
7068,1,0.00634199,-38.7516
7068,2,0.0133001,-17.7486
7068,3,0.00619053,-31.2563
7068,4,0.00731451,-19.1318
7068,5,0.00896359,-7.60826
7068,6,0.0290805,6.02533
7068,7,0.042632,11.9901
7068,8,0.0341644,9.71539
7068,9,0.0362024,0.135457
7068,10,0.0290155,-11.4788
7068,11,0.0114628,-24.5865
7068,12,0.00633627,-33.5819
7067,1,0.00987478,-32.5616
7067,2,0.0187055,-31.2109
7067,3,0.0129889,-23.3786
7067,4,0.0105806,-18.9218
7067,5,0.0138963,-5.74867
7067,6,0.0239664,4.17606
7067,7,0.0501706,11.972
7067,8,0.0327613,9.65683
7067,9,0.0229991,1.97585
7067,10,0.0201105,-13.8936
7067,11,0.0116281,-31.0271
7067,12,0.00760134,-39.9094
7066,1,0.00923981,-27.8531
7066,2,0.00794883,-42.7611
7066,3,0.00989424,-28.644
7066,4,0.0112237,-18.8268
7066,5,0.0132176,-5.31382
7066,6,0.0200109,6.42572
7066,7,0.0478979,12.9823
7066,8,0.0388959,9.89441
7066,9,0.0250404,2.81878
7066,10,0.013944,-7.93838
7066,11,0.0117732,-25.9617
7066,12,0.00423491,-29.6142
7065,1,0.00992136,-29.3912
7065,2,0.00562102,-29.8349
7065,3,0.0112057,-23.8649
7065,4,0.0113157,-12.2223
7065,5,0.0144418,-3.95387
7065,6,0.0229213,7.10492
7065,7,0.0516922,11.0638
7065,8,0.033748,8.89554
7065,9,0.0296157,3.17067
7065,10,0.017587,-5.95916
7065,11,0.0174547,-14.9006
7065,12,0.0079816,-31.0356
7064,1,0.0041847,-33.7676
7064,2,0.0122195,-23.7897
7064,3,0.00443912,-27.2179
7064,4,0.0106906,-13.6637
7064,5,0.0103616,-2.96397
7064,6,0.0304873,6.52201
7064,7,0.0300904,13.686
7064,8,0.0364735,9.33136
7064,9,0.0363899,1.28045
7064,10,0.0220651,-11.5715
7064,11,0.0164327,-27.1303
7064,12,0.0131872,-34.5328
7063,1,0.0100001,-31.2689
7063,2,0.00984241,-28.3656
7063,3,0.00591922,-30.8805
7063,4,0.00757618,-18.9155
7063,5,0.0118574,-2.38526
7063,6,0.0324232,7.51798
7063,7,0.0500761,14.3894
7063,8,0.0360479,12.1605
7063,9,0.0391959,3.34023
7063,10,0.0256007,-4.30087
7063,11,0.00819235,-24.2293
7063,12,0.0095158,-25.0051
7062,1,0.0100125,-33.3237
7062,2,0.00657638,-30.2198
7062,3,0.0042365,-33.0452
7062,4,0.011773,-13.7392
7062,5,0.0137444,-3.44831
7062,6,0.0280643,8.15171
7062,7,0.0330074,11.7794
7062,8,0.0260595,12.2036
7062,9,0.0134813,3.14931
7062,10,0.032878,-9.1896
7062,11,0.0122791,-22.8371
7062,12,0.0140412,-31.6745
7061,1,0.00795971,-32.1957
7061,2,0.0101822,-33.704
7061,3,0.00831146,-32.9971
7061,4,0.0116268,-18.7439
7061,5,0.0137737,-5.13734
7061,6,0.0206663,5.63095
7061,7,0.0336045,12.6478
7061,8,0.0398501,10.569
7061,9,0.0266694,2.00386
7061,10,0.0174032,-11.1277
7061,11,0.0102814,-22.3151
7061,12,0.00876691,-32.8913
7060,1,0.00372484,-40.9027
7060,2,0.00910553,-37.461
7060,3,0.00818567,-26.3452
7060,4,0.0090185,-17.4729
7060,5,0.0133892,-2.02034
7060,6,0.0224401,8.2959
7060,7,0.0429855,13.1977
7060,8,0.0496197,10.946
7060,9,0.0222389,5.06405
7060,10,0.0274963,-7.96545
7060,11,0.00975847,-26.7288
7060,12,0.0114788,-25.9854
7059,1,0.00773447,-28.6558
7059,2,0.00902188,-33.7957
7059,3,0.0068183,-28.0029
7059,4,0.0109826,-15.8334
7059,5,0.00878828,-6.38118
7059,6,0.0257835,6.47895
7059,7,0.0205618,15.0624
7059,8,0.0384804,11.3467
7059,9,0.0140123,4.64666
7059,10,0.0255228,-7.20291
7059,11,0.0141223,-19.1253
7059,12,0.00562378,-38.3445
7058,1,0.00702684,-36.5708
7058,2,0.00565107,-38.4572
7058,3,0.012106,-27.1466
7058,4,0.00876789,-17.1467
7058,5,0.0101936,-4.62187
7058,6,0.0332211,6.33582
7058,7,0.0249789,11.7533
7058,8,0.0286018,9.465
7058,9,0.0305385,-0.643962
7058,10,0.0167856,-19.5135
7058,11,0.0099364,-34.6577
7058,12,0.00713615,-39.5803
7057,1,0.00862212,-34.2206
7057,2,0.0127752,-35.5974
7057,3,0.0171877,-28.3777
7057,4,0.0128294,-22.049
7057,5,0.0107276,-8.74809
7057,6,0.02374,4.21717
7057,7,0.0202994,12.72
7057,8,0.0283661,12.8189
7057,9,0.0349188,1.70617
7057,10,0.0235464,-7.92849
7057,11,0.0120336,-20.5602
7057,12,0.00631695,-31.5492
7056,1,0.0150925,-23.2758
7056,2,0.018867,-23.532
7056,3,0.00990363,-22.0686
7056,4,0.0133027,-14.972
7056,5,0.0102561,-7.93443
7056,6,0.0262626,4.9264
7056,7,0.024435,14.0857
7056,8,0.0190487,11.1727
7056,9,0.0245774,2.94381
7056,10,0.0250504,-10.6037
7056,11,0.0139525,-13.9155
7056,12,0.00784033,-30.343
7055,1,0.00633321,-32.379
7055,2,0.00892725,-23.318
7055,3,0.0119028,-16.3151
7055,4,0.0104303,-19.2762
7055,5,0.0141913,-4.99641
7055,6,0.0243964,5.95917
7055,7,0.0161816,13.2074
7055,8,0.0215242,12.351
7055,9,0.0308529,3.47829
7055,10,0.027005,-6.36322
7055,11,0.00886847,-29.2304
7055,12,0.0172254,-23.0804
7054,1,0.0114455,-33.8129
7054,2,0.00770162,-36.1728
7054,3,0.00917226,-31.4813
7054,4,0.0136303,-13.1644
7054,5,0.00867311,-5.88108
7054,6,0.0257869,6.45319
7054,7,0.0463765,13.3772
7054,8,0.043709,10.3551
7054,9,0.0283798,3.32564
7054,10,0.0266526,-6.65292
7054,11,0.00816786,-20.4613
7054,12,0.00558406,-34.8658
7053,1,0.0107025,-32.6101
7053,2,0.0138717,-30.7179
7053,3,0.0120958,-22.4484
7053,4,0.00687718,-22.5302
7053,5,0.0120662,-5.45704
7053,6,0.0281352,5.6727
7053,7,0.0286987,13.8506
7053,8,0.0317918,10.6118
7053,9,0.0283403,2.67992
7053,10,0.0185877,-12.8095
7053,11,0.014774,-21.9431
7053,12,0.00981027,-31.9386
7052,1,0.00679658,-28.7177
7052,2,0.0100782,-26.1824
7052,3,0.0114797,-27.4426
7052,4,0.0131161,-16.7443
7052,5,0.0136994,-8.41578
7052,6,0.0208662,3.51905
7052,7,0.0681105,12.2903
7052,8,0.0464407,10.2746
7052,9,0.0378414,3.39281
7052,10,0.0199791,-13.7377
7052,11,0.00930606,-26.1021
7052,12,0.0153951,-28.7489
7051,1,0.00645025,-37.8363
7051,2,0.00620995,-30.8072
7051,3,0.00841516,-32.2834
7051,4,0.00966643,-17.7055
7051,5,0.00749385,-9.24025
7051,6,0.0191655,4.08197
7051,7,0.0346894,15.1502
7051,8,0.0277883,13.3189
7051,9,0.0192571,2.58315
7051,10,0.0248475,-13.8694
7051,11,0.00488675,-30.7676
7051,12,0.00437716,-34.6106
7050,1,0.0163366,-29.5099
7050,2,0.00742822,-23.0397
7050,3,0.00625105,-29.8785
7050,4,0.00676047,-21.3334
7050,5,0.00937947,-4.84513
7050,6,0.0225714,7.32871
7050,7,0.0286224,13.8912
7050,8,0.0283195,11.2659
7050,9,0.027759,2.47811
7050,10,0.0213963,-12.925
7050,11,0.0118601,-27.7111
7050,12,0.00901824,-27.918
7049,1,0.00878682,-39.6699
7049,2,0.005752,-37.8947
7049,3,0.00913811,-32.3696
7049,4,0.00648608,-21.7397
7049,5,0.0109017,-4.23091
7049,6,0.025221,6.3313
7049,7,0.0281084,13.0575
7049,8,0.0388354,11.7143
7049,9,0.0224225,-0.656536
7049,10,0.0177883,-18.9325
7049,11,0.0219675,-18.7891
7049,12,0.00694438,-35.1722
7048,1,0.00762674,-25.9662
7048,2,0.0101389,-35.0328
7048,3,0.00925817,-22.4999
7048,4,0.00728141,-19.5603
7048,5,0.00871062,-9.71553
7048,6,0.0210879,4.72886
7048,7,0.0287288,12.7022
7048,8,0.0293174,11.6621
7048,9,0.0195075,2.60738
7048,10,0.0231528,-4.71017
7048,11,0.00653591,-27.5461
7048,12,0.00705923,-27.9046
7047,1,0.00516177,-36.4869
7047,2,0.0104541,-28.3377
7047,3,0.00320135,-31.2458
7047,4,0.00871109,-10.6398
7047,5,0.0133969,-4.48988
7047,6,0.0240495,10.6818
7047,7,0.0377252,12.384
7047,8,0.0331757,12.1031
7047,9,0.0381119,0.532155
7047,10,0.0201085,-8.66201
7047,11,0.00693418,-32.7396
7047,12,0.0141526,-24.3782
7046,1,0.0110641,-27.2006
7046,2,0.0109229,-22.4419
7046,3,0.013434,-25.461
7046,4,0.00942374,-17.1665
7046,5,0.0139932,-6.41322
7046,6,0.0301108,5.88828
7046,7,0.0525877,11.6499
7046,8,0.0318973,11.6796
7046,9,0.0183725,4.46242
7046,10,0.0227752,-8.67627
7046,11,0.0107177,-14.608
7046,12,0.00888049,-33.7804
7045,1,0.00838055,-33.8837
7045,2,0.00926513,-25.4501
7045,3,0.00981351,-25.8324
7045,4,0.0102888,-14.3767
7045,5,0.0101637,-3.91423
7045,6,0.0176215,5.38553
7045,7,0.015511,14.7185
7045,8,0.0171782,12.1747
7045,9,0.0408028,2.09218
7045,10,0.0208164,-5.56427
7045,11,0.0214449,-22.6629
7045,12,0.0154359,-28.2147
7044,1,0.0108335,-41.3594
7044,2,0.00642206,-39.7415
7044,3,0.0144976,-25.1719
7044,4,0.0137304,-17.9597
7044,5,0.0110757,-6.64137
7044,6,0.0198868,7.50962
7044,7,0.0485785,11.4962
7044,8,0.0363714,10.0212
7044,9,0.0280255,3.2524
7044,10,0.0168655,-4.44537
7044,11,0.00819696,-18.5279
7044,12,0.0131506,-14.1519
7043,1,0.00686347,-34.4883
7043,2,0.0156015,-19.6771
7043,3,0.00409233,-34.884
7043,4,0.00944083,-13.574
7043,5,0.0156882,-3.44212
7043,6,0.0226327,7.74295
7043,7,0.025322,13.6779
7043,8,0.0405659,11.2875
7043,9,0.0188097,2.73729
7043,10,0.0189142,-8.81552
7043,11,0.00779699,-27.9923
7043,12,0.00770824,-28.6182
7042,1,0.00743561,-38.8697
7042,2,0.00251741,-40.9878
7042,3,0.0109847,-32.571
7042,4,0.00869137,-18.2792
7042,5,0.0191598,-1.99018
7042,6,0.0275328,10.1936
7042,7,0.0396698,12.3479
7042,8,0.0303629,9.81238
7042,9,0.0189324,3.0374
7042,10,0.0235051,-5.50512
7042,11,0.00940557,-21.1738
7042,12,0.00442804,-35.5736
7041,1,0.00580111,-37.2587
7041,2,0.00195375,-42.3408
7041,3,0.0146983,-26.694
7041,4,0.00853925,-16.7324
7041,5,0.0151072,-6.13127
7041,6,0.0228638,7.32999
7041,7,0.0269014,16.8027
7041,8,0.0433072,11.0564
7041,9,0.0341246,-1.6623
7041,10,0.0278233,-7.83868
7041,11,0.0100599,-21.4047
7041,12,0.0139914,-29.1093
7040,1,0.00693424,-43.5655
7040,2,0.00662801,-38.3871
7040,3,0.00722254,-33.0179
7040,4,0.00830595,-15.7736
7040,5,0.0101349,-2.79289
7040,6,0.015521,7.59415
7040,7,0.031562,11.4585
7040,8,0.0378981,10.3341
7040,9,0.0275862,2.54335
7040,10,0.0307712,-6.9371
7040,11,0.0133332,-26.4947
7040,12,0.00860222,-28.6779
7039,1,0.00907639,-32.0071
7039,2,0.00626537,-36.7943
7039,3,0.0102109,-26.3076
7039,4,0.00963782,-22.3189
7039,5,0.0133827,-5.13755
7039,6,0.0371796,3.22498
7039,7,0.0574662,11.0443
7039,8,0.0313977,11.1462
7039,9,0.0318728,2.33681
7039,10,0.0180157,-7.863
7039,11,0.00870281,-24.1787
7039,12,0.00802909,-37.5802
7038,1,0.00750523,-37.2253
7038,2,0.0104478,-30.9479
7038,3,0.0099193,-29.2932
7038,4,0.00902448,-21.6429
7038,5,0.0129074,-4.50364
7038,6,0.0219964,6.71119
7038,7,0.0437095,12.8402
7038,8,0.036467,12.7273
7038,9,0.0222681,2.78508
7038,10,0.0229972,-13.0539
7038,11,0.0148235,-25.2022
7038,12,0.00690655,-33.341
7037,1,0.00820232,-31.0908
7037,2,0.0123786,-31.2673
7037,3,0.0124585,-21.5016
7037,4,0.00698556,-18.4316
7037,5,0.0108149,-2.65907
7037,6,0.0288963,7.48203
7037,7,0.0271402,13.5803
7037,8,0.0278973,9.78028
7037,9,0.0555,3.61596
7037,10,0.0178151,-6.8815
7037,11,0.0106456,-13.7233
7037,12,0.00937208,-25.1948
7036,1,0.00685474,-36.01
7036,2,0.00572006,-39.9449
7036,3,0.009569,-30.739
7036,4,0.0102978,-17.6153
7036,5,0.0144511,-4.1161
7036,6,0.0207958,7.06815
7036,7,0.029139,11.0377
7036,8,0.0356267,13.2322
7036,9,0.0393814,1.77364
7036,10,0.0177509,-8.62057
7036,11,0.0136452,-17.0915
7036,12,0.00765067,-33.6696
7035,1,0.00314911,-42.9456
7035,2,0.00588522,-30.9678
7035,3,0.00567692,-29.9689
7035,4,0.00794603,-22.2129
7035,5,0.0131657,-3.91044
7035,6,0.0293883,8.78998
7035,7,0.0460072,16.6108
7035,8,0.0225117,12.1778
7035,9,0.0257898,3.19716
7035,10,0.0239635,-10.3191
7035,11,0.00449017,-31.2052
7035,12,0.00595365,-33.967
7034,1,0.00819646,-24.2717
7034,2,0.00972304,-34.0099
7034,3,0.00640265,-27.3512
7034,4,0.00797382,-20.1485
7034,5,0.0107056,-6.22908
7034,6,0.0259664,9.0192
7034,7,0.0513137,11.6218
7034,8,0.0199589,11.2112
7034,9,0.0304174,4.33992
7034,10,0.0206697,-12.7764
7034,11,0.0202645,-15.9834
7034,12,0.00755295,-31.5003
7033,1,0.0113971,-28.6007
7033,2,0.00561369,-32.9603
7033,3,0.00799244,-27.9272
7033,4,0.00678881,-19.3317
7033,5,0.0126393,-6.40626
7033,6,0.0227802,8.29526
7033,7,0.065325,12.9226
7033,8,0.0343664,9.66367
7033,9,0.0348029,3.89708
7033,10,0.0288916,-4.3125
7033,11,0.0139081,-17.0134
7033,12,0.0126862,-28.5784
7032,1,0.0134678,-37.6151
7032,2,0.00683131,-33.1544
7032,3,0.00720427,-29.0105
7032,4,0.00907641,-17.3642
7032,5,0.0195287,-4.4189
7032,6,0.028115,7.74067
7032,7,0.0126855,14.9828
7032,8,0.027577,12.5266
7032,9,0.0307708,2.50759
7032,10,0.0275594,-9.99859
7032,11,0.00856034,-26.2773
7032,12,0.00748618,-32.8031
7031,1,0.0100049,-31.6773
7031,2,0.0173,-29.9615
7031,3,0.00660061,-26.4005
7031,4,0.00857009,-15.1591
7031,5,0.0138393,-3.89711
7031,6,0.0248451,5.8545
7031,7,0.0392833,15.6559
7031,8,0.0395194,10.1566
7031,9,0.0303239,0.0720716
7031,10,0.0330912,-11.0803
7031,11,0.0189468,-25.8277
7031,12,0.0129345,-34.3574
7030,1,0.0134988,-32.8289
7030,2,0.00851209,-30.2369
7030,3,0.0128976,-26.2368
7030,4,0.00984577,-18.1725
7030,5,0.0121581,-3.31803
7030,6,0.0288682,8.54718
7030,7,0.0225651,12.2334
7030,8,0.0372608,9.27478
7030,9,0.0328017,0.488789
7030,10,0.016504,-8.04614
7030,11,0.00879585,-32.6464
7030,12,0.0110838,-25.0516
7029,1,0.00997545,-29.9647
7029,2,0.00788791,-23.447
7029,3,0.00930199,-27.9196
7029,4,0.00860699,-18.5253
7029,5,0.0136605,-7.03422
7029,6,0.0163462,5.80756
7029,7,0.0206625,12.1392
7029,8,0.0375464,10.0508
7029,9,0.0280532,1.26439
7029,10,0.0181277,-8.36709
7029,11,0.0154622,-18.5378
7029,12,0.0161737,-30.8163
7028,1,0.00713312,-39.117
7028,2,0.0173525,-33.575
7028,3,0.00749134,-32.9366
7028,4,0.0117966,-16.9102
7028,5,0.00932571,-6.55372
7028,6,0.0203967,6.05722
7028,7,0.0411699,11.9913
7028,8,0.0256983,11.128
7028,9,0.035502,1.77477
7028,10,0.015803,-9.92804
7028,11,0.0170492,-25.4769
7028,12,0.00900129,-35.8858
7027,1,0.00474334,-31.0572
7027,2,0.0085778,-22.024
7027,3,0.0129659,-25.7326
7027,4,0.0106114,-12.6214
7027,5,0.0072356,-6.85789
7027,6,0.0294531,6.82108
7027,7,0.0503101,13.5833
7027,8,0.0252551,11.1412
7027,9,0.0344019,2.11037
7027,10,0.0223052,-7.52792
7027,11,0.00722021,-31.3525
7027,12,0.0071452,-30.1257
7026,1,0.00633096,-35.3303
7026,2,0.00869711,-28.6135
7026,3,0.0106959,-21.2132
7026,4,0.00936545,-19.9154
7026,5,0.0139745,-3.64167
7026,6,0.0158573,10.4081
7026,7,0.032314,11.9204
7026,8,0.0300668,12.1857
7026,9,0.0210962,0.505757
7026,10,0.0248995,-9.9295
7026,11,0.0191667,-20.2831
7026,12,0.0116492,-28.4799
7025,1,0.00623167,-27.0588
7025,2,0.00633363,-36.5196
7025,3,0.0065826,-29.5942
7025,4,0.0113727,-14.9428
7025,5,0.0128037,-2.4734
7025,6,0.0212548,7.16684
7025,7,0.0281987,13.5571
7025,8,0.0246564,10.6543
7025,9,0.0289107,3.11766
7025,10,0.0226442,-11.6931
7025,11,0.0108506,-22.6548
7025,12,0.00959661,-32.509
7024,1,0.00951506,-31.2342
7024,2,0.00827176,-26.014
7024,3,0.00862718,-28.7922
7024,4,0.00906027,-17.1636
7024,5,0.0127377,-5.8899
7024,6,0.0207125,8.12992
7024,7,0.0414404,13.2442
7024,8,0.0429962,12.3564
7024,9,0.0230593,3.63344
7024,10,0.0204834,-3.4396
7024,11,0.00693774,-23.2991
7024,12,0.0131651,-27.0662
7023,1,0.00909979,-31.3091
7023,2,0.0112748,-29.169
7023,3,0.00562202,-30.6352
7023,4,0.0119111,-21.2645
7023,5,0.0104259,-4.8795
7023,6,0.0193907,9.30039
7023,7,0.0488178,12.7142
7023,8,0.031858,11.2509
7023,9,0.0556133,3.94436
7023,10,0.0224565,-7.85602
7023,11,0.00951138,-18.1023
7023,12,0.00738445,-23.1737
7022,1,0.0082179,-40.1277
7022,2,0.00538364,-31.7417
7022,3,0.0100397,-26.971
7022,4,0.00708171,-17.3088
7022,5,0.0208017,-1.92314
7022,6,0.0207467,7.83194
7022,7,0.0230114,12.1214
7022,8,0.0240484,11.0468
7022,9,0.0343594,4.80318
7022,10,0.0227365,-8.41662
7022,11,0.008364,-34.0268
7022,12,0.0087919,-31.2828
7021,1,0.0107109,-32.8763
7021,2,0.00443218,-32.7125
7021,3,0.00932345,-32.4981
7021,4,0.00429426,-25.2309
7021,5,0.0159532,-6.2314
7021,6,0.020946,6.46033
7021,7,0.0435837,14.8409
7021,8,0.0269549,13.0951
7021,9,0.035354,3.32778
7021,10,0.0291571,-10.1264
7021,11,0.0165677,-27.2307
7021,12,0.00712643,-30.183
7020,1,0.00806421,-42.0926
7020,2,0.00974457,-30.6457
7020,3,0.00561734,-29.465
7020,4,0.0109694,-20.4051
7020,5,0.0132152,-1.80519
7020,6,0.0309657,8.6052
7020,7,0.0276218,12.6005
7020,8,0.0412161,10.3489
7020,9,0.0216713,0.0236096
7020,10,0.0233279,-16.9427
7020,11,0.00949409,-30.3993
7020,12,0.0172372,-29.5405
7019,1,0.00607328,-36.3907
7019,2,0.0114298,-30.7152
7019,3,0.012344,-27.1896
7019,4,0.0110786,-21.6894
7019,5,0.0118222,-4.847
7019,6,0.02182,5.31659
7019,7,0.0385849,12.7142
7019,8,0.0485269,12.7227
7019,9,0.0292157,3.87084
7019,10,0.0214407,-20.1852
7019,11,0.00981422,-28.7721
7019,12,0.00976675,-30.7532
7018,1,0.00656052,-40.0502
7018,2,0.00466145,-33.7891
7018,3,0.0074013,-18.8675
7018,4,0.0100328,-13.7642
7018,5,0.0105248,-5.01924
7018,6,0.0293834,8.50058
7018,7,0.0409354,13.7388
7018,8,0.0246487,12.7933
7018,9,0.0325928,1.5909
7018,10,0.0121662,-11.3547
7018,11,0.0106101,-24.0432
7018,12,0.00691768,-27.0794
7017,1,0.00891494,-27.8772
7017,2,0.00916419,-35.745
7017,3,0.0120557,-22.5579
7017,4,0.00810215,-19.4472
7017,5,0.0130628,-3.51988
7017,6,0.0252629,7.46781
7017,7,0.0430334,11.9812
7017,8,0.0302519,11.3958
7017,9,0.0399044,-0.0926013
7017,10,0.0153276,-17.0026
7017,11,0.0122056,-32.1355
7017,12,0.0103673,-30.6586
7016,1,0.016324,-29.5085
7016,2,0.00671808,-26.7144
7016,3,0.0124061,-31.5795
7016,4,0.00493266,-21.2036
7016,5,0.00939476,-3.28035
7016,6,0.0180488,9.44822
7016,7,0.0335309,14.4284
7016,8,0.0282489,11.8837
7016,9,0.0340894,2.55077
7016,10,0.0271805,-12.5533
7016,11,0.0135318,-26.4459
7016,12,0.0126498,-31.6393
7015,1,0.00524931,-42.3862
7015,2,0.00592671,-31.1596
7015,3,0.00517068,-34.2632
7015,4,0.00925729,-19.6988
7015,5,0.008807,-6.82978
7015,6,0.0260073,4.76825
7015,7,0.0281261,11.6237
7015,8,0.0390625,9.63278
7015,9,0.0348158,0.561238
7015,10,0.0187446,-13.885
7015,11,0.0195967,-20.6996
7015,12,0.00779875,-32.4918
7014,1,0.0115778,-25.1524
7014,2,0.00890859,-30.8341
7014,3,0.0116965,-29.084
7014,4,0.00967571,-15.6925
7014,5,0.0121776,-3.63383
7014,6,0.0335226,5.44696
7014,7,0.0259462,11.6121
7014,8,0.0289534,11.7102
7014,9,0.0200844,2.64333
7014,10,0.0318961,-10.5442
7014,11,0.0140869,-27.0979
7014,12,0.0125623,-28.14
7013,1,0.00681294,-30.4175
7013,2,0.00779911,-25.5064
7013,3,0.0112999,-28.0013
7013,4,0.00739733,-21.4816
7013,5,0.0104153,-6.80632
7013,6,0.0114398,5.15708
7013,7,0.0249895,13.3807
7013,8,0.0417487,11.4356
7013,9,0.0274565,1.87752
7013,10,0.0281014,-9.71826
7013,11,0.017569,-26.0251
7013,12,0.0118206,-29.1034
7012,1,0.00489425,-40.9459
7012,2,0.0087122,-36.1934
7012,3,0.0111693,-20.9585
7012,4,0.00712512,-22.2626
7012,5,0.0120276,-2.64482
7012,6,0.0326926,7.8945
7012,7,0.0278613,14.9108
7012,8,0.0347471,11.3378
7012,9,0.0467599,4.54714
7012,10,0.0323617,-4.6485
